Candidate: 0x29, Correlation: -0.5526860876720021
Candidate: 0xa9, Correlation: -0.3502599784462091
Candidate: 0x69, Correlation: -0.342056781986891
Candidate: 0xe9, Correlation: -0.3332783364079214
Candidate: 0x2a, Correlation: -0.32196211308169054
Candidate: 0x49, Correlation: -0.32068705735135483
Candidate: 0x2d, Correlation: -0.31515518655699515
Candidate: 0x31, Correlation: -0.31047998968502233
Candidate: 0x28, Correlation: -0.305852693535681
Candidate: 0x9, Correlation: -0.30026761201324514
Candidate: 0x2b, Correlation: -0.2993320084271076
Candidate: 0x39, Correlation: -0.2980390258283889
Candidate: 0x25, Correlation: -0.295185208976218
Candidate: 0x19, Correlation: -0.28494674353823823
Candidate: 0x27, Correlation: -0.2739913749672059
Candidate: 0x21, Correlation: -0.2701329230235393
Candidate: 0x22, Correlation: -0.22278722670146162
Candidate: 0x2c, Correlation: -0.21879503106589213
Candidate: 0x32, Correlation: -0.2170821717780894
Candidate: 0x30, Correlation: -0.21680446095271996
Candidate: 0xc9, Correlation: -0.2148389676831067
Candidate: 0x38, Correlation: -0.20443226566411044
Candidate: 0x89, Correlation: -0.20358570374361007
Candidate: 0x26, Correlation: -0.20141016439457837
Candidate: 0x20, Correlation: -0.19980595867674042
Candidate: 0x1a, Correlation: -0.1979576889246915
Candidate: 0x3a, Correlation: -0.19521884454790817
Candidate: 0x18, Correlation: -0.18717649772463732
Candidate: 0x23, Correlation: -0.1839179457475434
Candidate: 0x59, Correlation: -0.1819305226648194
Candidate: 0x35, Correlation: -0.18114956364426857
Candidate: 0x2e, Correlation: -0.18025494470375594
Candidate: 0x2f, Correlation: -0.17721575316627078
Candidate: 0x24, Correlation: -0.17543109958507122
Candidate: 0x12, Correlation: -0.1741977696390854
Candidate: 0xf9, Correlation: -0.17226894743639729
Candidate: 0x11, Correlation: -0.1717253906252299
Candidate: 0x33, Correlation: -0.17003396870765558
Candidate: 0x1e, Correlation: -0.16704084734286898
Candidate: 0x41, Correlation: -0.16589368104322846
Candidate: 0x1c, Correlation: -0.16562459877156976
Candidate: 0x1f, Correlation: -0.16206192609833786
Candidate: 0x10, Correlation: -0.15878018163950836
Candidate: 0x42, Correlation: -0.1587487825682368
Candidate: 0x36, Correlation: -0.15541719735760615
Candidate: 0x16, Correlation: -0.15177893593014732
Candidate: 0x37, Correlation: -0.15159871414677076
Candidate: 0x3b, Correlation: -0.15077822599472768
Candidate: 0x1b, Correlation: -0.14944773477559098
Candidate: 0x40, Correlation: -0.14828000957081647
Candidate: 0x34, Correlation: -0.14501516345891394
Candidate: 0x13, Correlation: -0.1427531711582152
Candidate: 0x3c, Correlation: -0.14263284221176997
Candidate: 0xb9, Correlation: -0.14227762783750802
Candidate: 0x1d, Correlation: -0.14219670096628015
Candidate: 0xa, Correlation: -0.1348838778866185
Candidate: 0xb1, Correlation: -0.1333555148815468
Candidate: 0xf1, Correlation: -0.13196459821347992
Candidate: 0xaa, Correlation: -0.13003452296147042
Candidate: 0x79, Correlation: -0.12973845190362732
Candidate: 0x51, Correlation: -0.12946562060867828
Candidate: 0x3e, Correlation: -0.1294530874925068
Candidate: 0x17, Correlation: -0.12826657683824322
Candidate: 0x99, Correlation: -0.12770422006205093
Candidate: 0x58, Correlation: -0.12739187052906775
Candidate: 0xd9, Correlation: -0.1271547659362698
Candidate: 0x43, Correlation: -0.12641724144245187
Candidate: 0x8, Correlation: -0.12630705850133617
Candidate: 0xad, Correlation: -0.12576506659548334
Candidate: 0x5a, Correlation: -0.12430649837398984
Candidate: 0xf, Correlation: -0.1234461652515214
Candidate: 0x46, Correlation: -0.12332030193513227
Candidate: 0x52, Correlation: -0.12317326493227045
Candidate: 0x45, Correlation: -0.12251841350806401
Candidate: 0x14, Correlation: -0.12215757910264766
Candidate: 0xb, Correlation: -0.12139212056092989
Candidate: 0x4a, Correlation: -0.1210252453049311
Candidate: 0x2, Correlation: -0.12082543455186567
Candidate: 0xa2, Correlation: -0.12044849105627092
Candidate: 0xb2, Correlation: -0.12036553082613362
Candidate: 0xc, Correlation: -0.11862563194149053
Candidate: 0x3f, Correlation: -0.11844864235462285
Candidate: 0xe, Correlation: -0.11544970477745661
Candidate: 0x50, Correlation: -0.11513703885374686
Candidate: 0x9a, Correlation: -0.11472218367536388
Candidate: 0xa8, Correlation: -0.11436982788512311
Candidate: 0x71, Correlation: -0.11426503874393427
Candidate: 0xfa, Correlation: -0.11397891617855396
Candidate: 0x48, Correlation: -0.11368704959319449
Candidate: 0xb0, Correlation: -0.11357896951213849
Candidate: 0xed, Correlation: -0.11324589358902025
Candidate: 0x4d, Correlation: -0.11224795691868408
Candidate: 0x1, Correlation: -0.11104897001974817
Candidate: 0x44, Correlation: -0.11101386439591436
Candidate: 0x47, Correlation: -0.11050632153727402
Candidate: 0x61, Correlation: -0.11029899606724487
Candidate: 0xea, Correlation: -0.10995666532240125
Candidate: 0xd, Correlation: -0.1095355092702524
Candidate: 0x6a, Correlation: -0.10849115341224408
Candidate: 0x92, Correlation: -0.10759607771026529
Candidate: 0x3d, Correlation: -0.1074866351970843
Candidate: 0xf8, Correlation: -0.10721155238956782
Candidate: 0x7, Correlation: -0.10710799531486606
Candidate: 0xba, Correlation: -0.10591818511415031
Candidate: 0xc2, Correlation: -0.10574301996456882
Candidate: 0x98, Correlation: -0.10524928976845489
Candidate: 0x4b, Correlation: -0.10492690100057983
Candidate: 0x6d, Correlation: -0.10479736909438643
Candidate: 0xa0, Correlation: -0.10451784871413308
Candidate: 0x6, Correlation: -0.10382341250983061
Candidate: 0xb8, Correlation: -0.10334689456383972
Candidate: 0x65, Correlation: -0.1024928269086853
Candidate: 0xab, Correlation: -0.10248632092795164
Candidate: 0x68, Correlation: -0.10199459642897901
Candidate: 0x62, Correlation: -0.10170278615635574
Candidate: 0x4f, Correlation: -0.09878440873048588
Candidate: 0x90, Correlation: -0.09876340468207064
Candidate: 0x4c, Correlation: -0.09865326733747715
Candidate: 0x3, Correlation: -0.09795981166388261
Candidate: 0x91, Correlation: -0.09626045655846731
Candidate: 0xda, Correlation: -0.0955585355281733
Candidate: 0x15, Correlation: -0.09509567980416066
Candidate: 0xa1, Correlation: -0.09496209054266452
Candidate: 0xa5, Correlation: -0.09474643152500141
Candidate: 0x0, Correlation: -0.09417484693762047
Candidate: 0xc0, Correlation: -0.09349888689288997
Candidate: 0xd8, Correlation: -0.0927558553662523
Candidate: 0xd2, Correlation: -0.09262330502820441
Candidate: 0xe8, Correlation: -0.09172573500166106
Candidate: 0x82, Correlation: -0.09147466247085881
Candidate: 0xe2, Correlation: -0.09111815463381158
Candidate: 0xf2, Correlation: -0.09061349144780259
Candidate: 0x4, Correlation: -0.08973890615605203
Candidate: 0xeb, Correlation: -0.0896697517349217
Candidate: 0xac, Correlation: -0.08894523487888154
Candidate: 0xa6, Correlation: -0.08626811780613299
Candidate: 0x6b, Correlation: -0.08521378499376842
Candidate: 0x4e, Correlation: -0.08463492776656387
Candidate: 0xe5, Correlation: -0.08378990089043614
Candidate: 0x7a, Correlation: -0.08277353811980197
Candidate: 0x78, Correlation: -0.08222693920915321
Candidate: 0xca, Correlation: -0.08210073462203049
Candidate: 0x53, Correlation: -0.08126998084373567
Candidate: 0x60, Correlation: -0.08067896196537377
Candidate: 0xd0, Correlation: -0.08065273184341563
Candidate: 0xa4, Correlation: -0.0805473834558661
Candidate: 0x5, Correlation: -0.08043785087205786
Candidate: 0xe1, Correlation: -0.07989575940482413
Candidate: 0x8a, Correlation: -0.07897018357202418
Candidate: 0x72, Correlation: -0.07654028637867401
Candidate: 0xa3, Correlation: -0.07651117785881931
Candidate: 0xfc, Correlation: -0.07601336069545288
Candidate: 0xae, Correlation: -0.07588751849062202
Candidate: 0xd1, Correlation: -0.07543806361237722
Candidate: 0x80, Correlation: -0.07397495346509186
Candidate: 0xe0, Correlation: -0.07381130038908605
Candidate: 0xfe, Correlation: -0.07378437351000698
Candidate: 0xc8, Correlation: -0.07346196743972794
Candidate: 0xf5, Correlation: -0.0733161074567115
Candidate: 0x88, Correlation: -0.07253295796630184
Candidate: 0x9e, Correlation: -0.0724288799506807
Candidate: 0xa7, Correlation: -0.07200269551740239
Candidate: 0x67, Correlation: -0.07196623708771126
Candidate: 0xb6, Correlation: -0.07168213154893167
Candidate: 0x75, Correlation: -0.07097154715193735
Candidate: 0xb4, Correlation: -0.07096155106967102
Candidate: 0x70, Correlation: -0.07054311320608735
Candidate: 0xbc, Correlation: -0.07003213181814162
Candidate: 0xf0, Correlation: -0.06982177922890985
Candidate: 0xf6, Correlation: -0.06979813229750739
Candidate: 0xbe, Correlation: -0.06970381330132523
