Candidate: 0x52, Correlation: -0.3958407268302272
Candidate: 0x2a, Correlation: -0.36538019134202243
Candidate: 0xb0, Correlation: -0.3499944207114679
Candidate: 0x12, Correlation: -0.3466399662509449
Candidate: 0xa0, Correlation: -0.3383250670960949
Candidate: 0x62, Correlation: -0.32869473745392513
Candidate: 0x32, Correlation: -0.3281815466488125
Candidate: 0x72, Correlation: -0.32681780233476
Candidate: 0xac, Correlation: -0.31250026761677485
Candidate: 0xaa, Correlation: -0.3122986072560446
Candidate: 0x42, Correlation: -0.31083559189673504
Candidate: 0x30, Correlation: -0.30650859637331346
Candidate: 0x2e, Correlation: -0.30070610734518816
Candidate: 0x22, Correlation: -0.30050223312240953
Candidate: 0x92, Correlation: -0.298123733329784
Candidate: 0x4e, Correlation: -0.2975594680825514
Candidate: 0x4a, Correlation: -0.2951816354390065
Candidate: 0x8c, Correlation: -0.29312502901779797
Candidate: 0x99, Correlation: -0.29057576467848734
Candidate: 0xae, Correlation: -0.29013755904104715
Candidate: 0xa4, Correlation: -0.28897370460827415
Candidate: 0x9c, Correlation: -0.2877617502342466
Candidate: 0xd2, Correlation: -0.2867336706450052
Candidate: 0x5a, Correlation: -0.2817999528540981
Candidate: 0x2b, Correlation: -0.2791620905758618
Candidate: 0x6d, Correlation: -0.27645349506005085
Candidate: 0x82, Correlation: -0.27557650134316136
Candidate: 0xb4, Correlation: -0.27493867223637813
Candidate: 0x20, Correlation: -0.2736988661212371
Candidate: 0xa8, Correlation: -0.27214863288514646
Candidate: 0x8e, Correlation: -0.27116733544715277
Candidate: 0xf2, Correlation: -0.27011972596894923
Candidate: 0x8a, Correlation: -0.2641191144940182
Candidate: 0xa9, Correlation: -0.2630508595104028
Candidate: 0x29, Correlation: -0.2621311731269119
Candidate: 0x2c, Correlation: -0.26189212941493123
Candidate: 0x1e, Correlation: -0.26172456351505713
Candidate: 0x28, Correlation: -0.2586185198744607
Candidate: 0x5e, Correlation: -0.2558527206750847
Candidate: 0x9b, Correlation: -0.25288889228985073
Candidate: 0x6a, Correlation: -0.2515862877045909
Candidate: 0x6e, Correlation: -0.2515625135541798
Candidate: 0x50, Correlation: -0.24956228666462904
Candidate: 0xe, Correlation: -0.24948012367815328
Candidate: 0x3a, Correlation: -0.24830775560889543
Candidate: 0x3e, Correlation: -0.24701004406059637
Candidate: 0x90, Correlation: -0.24621494083558712
Candidate: 0xe2, Correlation: -0.2447081047355282
Candidate: 0x94, Correlation: -0.24446482926363466
Candidate: 0xad, Correlation: -0.2437728503968181
Candidate: 0x2, Correlation: -0.24258970318336845
Candidate: 0x4c, Correlation: -0.24238942422515997
Candidate: 0x1a, Correlation: -0.24163773225447802
Candidate: 0xaf, Correlation: -0.24122676888591116
Candidate: 0x9e, Correlation: -0.23969834729699577
Candidate: 0x26, Correlation: -0.2391130115903949
Candidate: 0x34, Correlation: -0.23750160629472092
Candidate: 0x7a, Correlation: -0.23674118361696353
Candidate: 0x65, Correlation: -0.2365088646775661
Candidate: 0xa6, Correlation: -0.23614755068463222
Candidate: 0x88, Correlation: -0.23551227081365925
Candidate: 0xed, Correlation: -0.2341335201702222
Candidate: 0xa, Correlation: -0.23369467278229955
Candidate: 0xca, Correlation: -0.2327330151466885
Candidate: 0xab, Correlation: -0.23215958175458234
Candidate: 0x6f, Correlation: -0.2319645294541822
Candidate: 0x69, Correlation: -0.2302790179180362
Candidate: 0x98, Correlation: -0.22986353605589618
Candidate: 0x24, Correlation: -0.22863379782815377
Candidate: 0x56, Correlation: -0.22789641614935366
Candidate: 0xa2, Correlation: -0.22721387041153526
Candidate: 0xcc, Correlation: -0.22694488348024885
