Candidate: 0x51, Correlation: -0.6640650639714872
Candidate: 0xf0, Correlation: -0.6622146641263034
Candidate: 0x10, Correlation: -0.6334631110587061
Candidate: 0x91, Correlation: -0.5178282045938538
Candidate: 0xe0, Correlation: -0.5058130964699871
Candidate: 0x41, Correlation: -0.5035733492608114
Candidate: 0xd0, Correlation: -0.48378621029568275
Candidate: 0x20, Correlation: -0.46866406426893026
Candidate: 0x70, Correlation: -0.4651995315398025
Candidate: 0x30, Correlation: -0.4588626828932609
Candidate: 0x90, Correlation: -0.45121794859627246
Candidate: 0x50, Correlation: -0.4477624402756019
Candidate: 0xd1, Correlation: -0.44539362493227636
Candidate: 0x52, Correlation: -0.4447085407074772
Candidate: 0x0, Correlation: -0.4442527428240633
Candidate: 0x81, Correlation: -0.4291936541105067
Candidate: 0x39, Correlation: -0.4222174163599866
Candidate: 0xb0, Correlation: -0.41122100757149316
Candidate: 0xc1, Correlation: -0.40860685029866445
Candidate: 0xf1, Correlation: -0.4032165409257766
Candidate: 0x4f, Correlation: -0.3917017141021973
Candidate: 0x49, Correlation: -0.3883022352193668
Candidate: 0x31, Correlation: -0.38751608114675334
Candidate: 0x53, Correlation: -0.3873168921890171
Candidate: 0xb1, Correlation: -0.37533614187084213
Candidate: 0x11, Correlation: -0.3723039050395449
Candidate: 0x35, Correlation: -0.36853193580859395
Candidate: 0xb9, Correlation: -0.36192172934132966
Candidate: 0x60, Correlation: -0.36186520709441244
Candidate: 0x59, Correlation: -0.36103780358592286
Candidate: 0xa0, Correlation: -0.35925845377289156
Candidate: 0x61, Correlation: -0.3576696403398873
Candidate: 0x4d, Correlation: -0.35701407463708484
Candidate: 0x55, Correlation: -0.35274388788036964
Candidate: 0xf8, Correlation: -0.3519382216231407
Candidate: 0x71, Correlation: -0.3495673300639857
Candidate: 0xb5, Correlation: -0.34779367124675126
Candidate: 0xe8, Correlation: -0.34458389976005444
Candidate: 0x8, Correlation: -0.34001535220302087
Candidate: 0x45, Correlation: -0.33910204954015427
Candidate: 0x54, Correlation: -0.3369124181764238
Candidate: 0x4e, Correlation: -0.33495267271077656
Candidate: 0x99, Correlation: -0.3314604833574169
Candidate: 0x79, Correlation: -0.33138785607990395
Candidate: 0x43, Correlation: -0.3239195186620298
Candidate: 0xa1, Correlation: -0.3234538100036899
Candidate: 0x33, Correlation: -0.3096042774945822
Candidate: 0xec, Correlation: -0.307326218580188
Candidate: 0x95, Correlation: -0.3055093311771022
Candidate: 0x18, Correlation: -0.3034212341621965
Candidate: 0xb3, Correlation: -0.2967842806515451
Candidate: 0xba, Correlation: -0.293237204160687
Candidate: 0xef, Correlation: -0.2931974419438962
Candidate: 0xb6, Correlation: -0.28873280784200867
Candidate: 0xf4, Correlation: -0.28864216777832474
Candidate: 0x93, Correlation: -0.28797439095246335
Candidate: 0x75, Correlation: -0.2871347773708911
Candidate: 0x14, Correlation: -0.28528610634208884
Candidate: 0x83, Correlation: -0.2847593509541966
Candidate: 0x4c, Correlation: -0.28427837651550564
Candidate: 0x3b, Correlation: -0.283059809520099
Candidate: 0x85, Correlation: -0.2825332341806291
Candidate: 0x92, Correlation: -0.2818522856248522
Candidate: 0xfc, Correlation: -0.2802195677069429
Candidate: 0xd2, Correlation: -0.27933685710073386
Candidate: 0xe1, Correlation: -0.2786378640473231
Candidate: 0xb2, Correlation: -0.27366423080677277
Candidate: 0xc, Correlation: -0.26768886853431534
Candidate: 0x69, Correlation: -0.265988831434816
Candidate: 0xc3, Correlation: -0.26573023262127793
Candidate: 0x3d, Correlation: -0.26494578456907775
Candidate: 0xf, Correlation: -0.2633396587714988
Candidate: 0x21, Correlation: -0.2621920808170898
Candidate: 0xf2, Correlation: -0.2603268898450429
Candidate: 0x1, Correlation: -0.2588776950954376
Candidate: 0x89, Correlation: -0.2568819863117153
Candidate: 0x3a, Correlation: -0.25570894056120036
Candidate: 0xcd, Correlation: -0.2551125007227636
Candidate: 0x56, Correlation: -0.2521967825011372
Candidate: 0xbb, Correlation: -0.2504703496647057
Candidate: 0x8f, Correlation: -0.24885023769713693
Candidate: 0x58, Correlation: -0.24679164668162937
Candidate: 0x42, Correlation: -0.24676865439442244
Candidate: 0xd9, Correlation: -0.24451853187371625
Candidate: 0x57, Correlation: -0.24441900258732335
Candidate: 0x3, Correlation: -0.24432885373612553
Candidate: 0x4b, Correlation: -0.24272526483958248
Candidate: 0xc2, Correlation: -0.2426446180684702
Candidate: 0x8d, Correlation: -0.2425796323859971
Candidate: 0xe4, Correlation: -0.2413558011743914
Candidate: 0xee, Correlation: -0.2400776968153802
Candidate: 0xd8, Correlation: -0.23953679556513122
Candidate: 0x12, Correlation: -0.2387799176618785
Candidate: 0xd5, Correlation: -0.23794365173272394
Candidate: 0x4, Correlation: -0.23720504848772678
Candidate: 0xc9, Correlation: -0.23677823791020544
Candidate: 0xfe, Correlation: -0.23517902773040122
Candidate: 0x36, Correlation: -0.23471562419756994
Candidate: 0x82, Correlation: -0.23363907348105048
Candidate: 0x40, Correlation: -0.23211420483796244
Candidate: 0xcf, Correlation: -0.23025409492702956
Candidate: 0x96, Correlation: -0.22916372523957218
Candidate: 0x73, Correlation: -0.22901355633376794
Candidate: 0x28, Correlation: -0.22569394671391252
Candidate: 0xc5, Correlation: -0.2240626863881319
Candidate: 0x9, Correlation: -0.22292377922532228
Candidate: 0x32, Correlation: -0.2224323574837952
Candidate: 0x5d, Correlation: -0.2212408905509416
Candidate: 0x19, Correlation: -0.22002152867728436
Candidate: 0x5c, Correlation: -0.21946133489961447
Candidate: 0x37, Correlation: -0.2191120571608611
Candidate: 0x38, Correlation: -0.21796807227631215
Candidate: 0x7b, Correlation: -0.2173242926484358
Candidate: 0xe9, Correlation: -0.21632822903474827
Candidate: 0x3f, Correlation: -0.21540908147426382
Candidate: 0x13, Correlation: -0.21505595641222067
Candidate: 0x4a, Correlation: -0.21204200202640675
Candidate: 0xff, Correlation: -0.21134092275385755
Candidate: 0x48, Correlation: -0.2102459348408912
Candidate: 0x29, Correlation: -0.2088409722800452
Candidate: 0x9a, Correlation: -0.20597850629383296
Candidate: 0xb4, Correlation: -0.20556742014352605
Candidate: 0x7a, Correlation: -0.2052017915472412
Candidate: 0xdc, Correlation: -0.2046882763540638
Candidate: 0xd3, Correlation: -0.20416006821967375
