Candidate: 0x47, Correlation: -0.2595688320553958
Candidate: 0xc7, Correlation: -0.169823040482834
Candidate: 0x87, Correlation: -0.16620176098123393
Candidate: 0x37, Correlation: -0.1605397426506532
Candidate: 0x7, Correlation: -0.15970360318659899
Candidate: 0x43, Correlation: -0.14985259937477846
Candidate: 0x27, Correlation: -0.1473303629819701
Candidate: 0x45, Correlation: -0.14350980410836
Candidate: 0x4b, Correlation: -0.14084502427088977
Candidate: 0x67, Correlation: -0.14020040343311835
Candidate: 0x3f, Correlation: -0.13908655771029937
Candidate: 0x57, Correlation: -0.1361687727986398
Candidate: 0x4f, Correlation: -0.13059701562572995
Candidate: 0x49, Correlation: -0.12998305120777454
Candidate: 0x46, Correlation: -0.12492534600174825
Candidate: 0x48, Correlation: -0.11866661884797183
Candidate: 0xa7, Correlation: -0.11046853469690421
Candidate: 0xcb, Correlation: -0.10751984520393912
Candidate: 0x2f, Correlation: -0.1008621105384243
Candidate: 0xc3, Correlation: -0.09978456061812406
Candidate: 0xe7, Correlation: -0.09747426069926886
Candidate: 0x77, Correlation: -0.09707341220340919
Candidate: 0x17, Correlation: -0.093180458686544
Candidate: 0xcf, Correlation: -0.09116159174417655
Candidate: 0xb7, Correlation: -0.0896407970007956
Candidate: 0x3b, Correlation: -0.08822815022043895
Candidate: 0xc9, Correlation: -0.08500473479486724
Candidate: 0xf7, Correlation: -0.08376380520371977
Candidate: 0xbf, Correlation: -0.08186997833883157
Candidate: 0x44, Correlation: -0.07981083494928003
Candidate: 0xc8, Correlation: -0.07960627187815515
Candidate: 0xd7, Correlation: -0.07950440738972187
Candidate: 0x4a, Correlation: -0.07883659556253858
Candidate: 0x41, Correlation: -0.07770740718150751
Candidate: 0xc6, Correlation: -0.07689559103377586
Candidate: 0xca, Correlation: -0.07574182195599752
Candidate: 0x5f, Correlation: -0.07425320011396574
Candidate: 0x33, Correlation: -0.0738114468556323
Candidate: 0x53, Correlation: -0.07362532037531458
Candidate: 0x97, Correlation: -0.0730276207079143
Candidate: 0x2b, Correlation: -0.07010172455559287
Candidate: 0xbb, Correlation: -0.06999814735177114
Candidate: 0x7f, Correlation: -0.06912011563034823
Candidate: 0x4d, Correlation: -0.06819531725599551
Candidate: 0xf, Correlation: -0.06675625957926347
Candidate: 0xd3, Correlation: -0.06652011699360551
Candidate: 0xc2, Correlation: -0.06555897764161026
Candidate: 0xdf, Correlation: -0.06551190707139942
Candidate: 0x60, Correlation: -0.06536424140603668
Candidate: 0xc5, Correlation: -0.06484509096184538
Candidate: 0x1d, Correlation: -0.06482754959993575
Candidate: 0x38, Correlation: -0.06470629323562267
Candidate: 0x83, Correlation: -0.06447927340533428
Candidate: 0x72, Correlation: -0.06387514058150298
Candidate: 0xff, Correlation: -0.06346474580664163
Candidate: 0x9d, Correlation: -0.06300792896195473
Candidate: 0x7d, Correlation: -0.06291163982366219
Candidate: 0x35, Correlation: -0.0626935102406343
Candidate: 0xcd, Correlation: -0.06267002348453769
Candidate: 0xcc, Correlation: -0.062466495161735074
Candidate: 0xdb, Correlation: -0.06220415120697939
Candidate: 0xbc, Correlation: -0.062005189157233714
Candidate: 0x39, Correlation: -0.06195756450823559
Candidate: 0x63, Correlation: -0.061667045034239025
Candidate: 0x84, Correlation: -0.0614634746124969
Candidate: 0xce, Correlation: -0.0613145639741048
Candidate: 0x79, Correlation: -0.061004498212624506
Candidate: 0xfc, Correlation: -0.06096203119901573
Candidate: 0xf9, Correlation: -0.06058354498761734
Candidate: 0xfd, Correlation: -0.060567266319993034
Candidate: 0xd5, Correlation: -0.06037226640734022
Candidate: 0xe3, Correlation: -0.05977562119925506
Candidate: 0x7c, Correlation: -0.05964699347749362
