Candidate: 0x88, Correlation: -0.40273644335854947
Candidate: 0x8, Correlation: -0.3512429968252636
Candidate: 0x98, Correlation: -0.31300269729308394
Candidate: 0x80, Correlation: -0.31082765150896197
Candidate: 0x8a, Correlation: -0.310681512210865
Candidate: 0x89, Correlation: -0.29888873362196017
Candidate: 0x8c, Correlation: -0.29380993210376943
Candidate: 0xc8, Correlation: -0.29346243462297505
Candidate: 0x18, Correlation: -0.2609580952023105
Candidate: 0xa, Correlation: -0.25977086738018534
Candidate: 0x0, Correlation: -0.258470284470451
Candidate: 0xa8, Correlation: -0.24884194753287986
Candidate: 0x9, Correlation: -0.248214154148535
Candidate: 0xc, Correlation: -0.24383447908096098
Candidate: 0x48, Correlation: -0.2404499750379007
Candidate: 0x1, Correlation: -0.22319048114920043
Candidate: 0x9a, Correlation: -0.2203867401808246
Candidate: 0x90, Correlation: -0.2196848157647807
Candidate: 0x82, Correlation: -0.21746236236237548
Candidate: 0x99, Correlation: -0.20996449280850624
Candidate: 0x81, Correlation: -0.20844422154544798
Candidate: 0x9c, Correlation: -0.20816999168237973
Candidate: 0x4, Correlation: -0.20796140999042986
Candidate: 0x84, Correlation: -0.20648496087433807
Candidate: 0x8b, Correlation: -0.20643863149959854
Candidate: 0x8e, Correlation: -0.20277896142604188
Candidate: 0xc0, Correlation: -0.2023282060045198
Candidate: 0xd8, Correlation: -0.19977844331945194
Candidate: 0x2, Correlation: -0.19966734057777633
Candidate: 0x28, Correlation: -0.19859970820291659
Candidate: 0xca, Correlation: -0.19434168825790502
Candidate: 0x8d, Correlation: -0.19380955072584075
Candidate: 0x40, Correlation: -0.1879320574974649
Candidate: 0xc9, Correlation: -0.18567601874035325
Candidate: 0xcc, Correlation: -0.18385671532250747
Candidate: 0x10, Correlation: -0.17464599995615873
Candidate: 0x5, Correlation: -0.17413279506221255
Candidate: 0x1a, Correlation: -0.16874392189098056
Candidate: 0x3, Correlation: -0.16402543843398776
Candidate: 0x19, Correlation: -0.15865721082305492
Candidate: 0xb8, Correlation: -0.1584406561152235
Candidate: 0x1c, Correlation: -0.15704326795464824
Candidate: 0xb, Correlation: -0.15572937704825815
Candidate: 0xa0, Correlation: -0.15498443267330325
Candidate: 0xaa, Correlation: -0.15423610237895669
Candidate: 0xe, Correlation: -0.15268334765191183
Candidate: 0x41, Correlation: -0.14959618408680925
Candidate: 0x6, Correlation: -0.14904499568304178
Candidate: 0xd, Correlation: -0.14745310861632333
Candidate: 0x58, Correlation: -0.14722679577155082
Candidate: 0x4a, Correlation: -0.14533149354351343
