Candidate: 0x88, Correlation: -0.3719888648207517
Candidate: 0x78, Correlation: -0.3692964171320739
Candidate: 0x8, Correlation: -0.3203910652170795
Candidate: 0xf8, Correlation: -0.3144462250474128
Candidate: 0x98, Correlation: -0.28523030556891105
Candidate: 0x68, Correlation: -0.27958311740976
Candidate: 0x18, Correlation: -0.2606181538874767
Candidate: 0xb0, Correlation: -0.2579763504943221
Candidate: 0xe8, Correlation: -0.24225116917339448
Candidate: 0xf0, Correlation: -0.2419594734054597
Candidate: 0x58, Correlation: -0.24164149359454967
Candidate: 0x30, Correlation: -0.23952416795820008
Candidate: 0x70, Correlation: -0.23763608717242465
Candidate: 0x90, Correlation: -0.23617871179613098
Candidate: 0xe0, Correlation: -0.2351009024094765
Candidate: 0xa0, Correlation: -0.23463603218479695
Candidate: 0x20, Correlation: -0.23061874577346753
Candidate: 0xd0, Correlation: -0.22854667360960623
Candidate: 0xa8, Correlation: -0.22317924106552436
Candidate: 0x48, Correlation: -0.2217109722862197
Candidate: 0x1a, Correlation: -0.22139398340681163
Candidate: 0xa, Correlation: -0.22103198791068332
Candidate: 0x38, Correlation: -0.2180689242540875
Candidate: 0xb8, Correlation: -0.21546782626766003
Candidate: 0x10, Correlation: -0.21431916246557858
Candidate: 0x16, Correlation: -0.2141464445770204
Candidate: 0xd8, Correlation: -0.21397642707033968
Candidate: 0x80, Correlation: -0.21310017269512424
Candidate: 0x51, Correlation: -0.2109847171755884
Candidate: 0xaf, Correlation: -0.2100827226617193
Candidate: 0xfa, Correlation: -0.20987044636593297
Candidate: 0x28, Correlation: -0.20957605092015055
Candidate: 0xea, Correlation: -0.20934815104692545
Candidate: 0xc8, Correlation: -0.20882090483311794
Candidate: 0x50, Correlation: -0.20499536346979436
Candidate: 0x4f, Correlation: -0.20496440763015955
Candidate: 0x60, Correlation: -0.20256896149399653
Candidate: 0xf6, Correlation: -0.20120955507055915
Candidate: 0xb1, Correlation: -0.19883735436337732
Candidate: 0x12, Correlation: -0.1986343768860074
Candidate: 0x2f, Correlation: -0.19625499829538828
Candidate: 0x6f, Correlation: -0.18911919855006454
Candidate: 0x7a, Correlation: -0.18843090111702288
Candidate: 0x91, Correlation: -0.186835633092257
Candidate: 0x31, Correlation: -0.18574600011366718
Candidate: 0xd1, Correlation: -0.18512414496484741
Candidate: 0xf2, Correlation: -0.18428160605575794
Candidate: 0xcf, Correlation: -0.1841025371160081
Candidate: 0xe, Correlation: -0.18359111642573245
Candidate: 0x67, Correlation: -0.18276645969558217
Candidate: 0x8f, Correlation: -0.17982764042743218
Candidate: 0x86, Correlation: -0.17783216622466613
Candidate: 0xda, Correlation: -0.17668020272675952
Candidate: 0x76, Correlation: -0.1765105009141853
Candidate: 0xee, Correlation: -0.17445905170776593
Candidate: 0x71, Correlation: -0.17361321303289182
Candidate: 0x8a, Correlation: -0.17234481254423134
Candidate: 0xe6, Correlation: -0.1706797553645842
Candidate: 0x8c, Correlation: -0.16317202599621056
Candidate: 0x9a, Correlation: -0.1623380155083849
Candidate: 0x7c, Correlation: -0.16013674376668466
Candidate: 0xd7, Correlation: -0.15863581156934925
Candidate: 0xd9, Correlation: -0.1584660358259453
Candidate: 0xf9, Correlation: -0.15793054420809652
Candidate: 0x0, Correlation: -0.15721503323831215
Candidate: 0x6, Correlation: -0.15690704599538588
Candidate: 0xef, Correlation: -0.1538963579130157
Candidate: 0xf7, Correlation: -0.1536576584984372
Candidate: 0xa1, Correlation: -0.15317273586628852
Candidate: 0x74, Correlation: -0.15270031957846322
Candidate: 0xe7, Correlation: -0.15233055193471665
Candidate: 0x77, Correlation: -0.1521230522208756
Candidate: 0x84, Correlation: -0.15110821898043403
Candidate: 0x5f, Correlation: -0.15082890548845818
Candidate: 0x9f, Correlation: -0.15082412220942887
Candidate: 0xd6, Correlation: -0.14920743100951558
Candidate: 0x2a, Correlation: -0.14846428756108046
Candidate: 0x61, Correlation: -0.14837567840216082
Candidate: 0x66, Correlation: -0.1454550829493713
Candidate: 0x11, Correlation: -0.14477366145590762
Candidate: 0xc7, Correlation: -0.14335882849974954
Candidate: 0xe9, Correlation: -0.14331982819078184
Candidate: 0x6a, Correlation: -0.14313776702954334
Candidate: 0x96, Correlation: -0.1424513919852823
Candidate: 0x5a, Correlation: -0.14235132137931805
Candidate: 0x52, Correlation: -0.14116947365664684
Candidate: 0xbf, Correlation: -0.1411508931112225
Candidate: 0x69, Correlation: -0.14068177098798929
Candidate: 0x64, Correlation: -0.13996786503214217
Candidate: 0xdf, Correlation: -0.13880163469797163
Candidate: 0x26, Correlation: -0.137682738519643
