Candidate: 0x55, Correlation: -0.23100363674518506
Candidate: 0x75, Correlation: -0.19375398142006467
Candidate: 0x35, Correlation: -0.18660139878010257
Candidate: 0xf5, Correlation: -0.17219747457175494
Candidate: 0xb5, Correlation: -0.16780948496634338
Candidate: 0xd5, Correlation: -0.16503925498795244
Candidate: 0x95, Correlation: -0.15470328759385196
Candidate: 0x15, Correlation: -0.14664132219150325
Candidate: 0x5d, Correlation: -0.14396275401217162
Candidate: 0x57, Correlation: -0.14286575797115236
Candidate: 0x73, Correlation: -0.13578049245147147
Candidate: 0x77, Correlation: -0.13085671307783203
Candidate: 0x37, Correlation: -0.12733369663685987
Candidate: 0x33, Correlation: -0.12058413526782637
Candidate: 0x59, Correlation: -0.1156089640503245
Candidate: 0x53, Correlation: -0.11540111003828589
Candidate: 0x51, Correlation: -0.11440083595496917
Candidate: 0x56, Correlation: -0.1131656378281372
Candidate: 0x45, Correlation: -0.11180386442322285
Candidate: 0x4d, Correlation: -0.11106464318131691
Candidate: 0xf3, Correlation: -0.110932307191023
Candidate: 0x65, Correlation: -0.1100199299822791
Candidate: 0xf7, Correlation: -0.1098718055713546
Candidate: 0xb7, Correlation: -0.1066361397969422
Candidate: 0x54, Correlation: -0.1052204307038284
Candidate: 0xb3, Correlation: -0.10456470668121232
Candidate: 0x3d, Correlation: -0.10141858710960773
Candidate: 0x6d, Correlation: -0.10130388630202315
Candidate: 0x74, Correlation: -0.09267330748259284
Candidate: 0x3b, Correlation: -0.09021321799309359
Candidate: 0xdd, Correlation: -0.08784031415916231
Candidate: 0x7d, Correlation: -0.08752453520330378
Candidate: 0x71, Correlation: -0.08453827306889357
Candidate: 0xe5, Correlation: -0.08336515387454847
Candidate: 0x34, Correlation: -0.08296517483235447
Candidate: 0x25, Correlation: -0.08196947144829478
Candidate: 0x76, Correlation: -0.08184902383473588
Candidate: 0x39, Correlation: -0.08142624980693332
Candidate: 0x7b, Correlation: -0.0810907799553347
Candidate: 0x1d, Correlation: -0.08104091108086865
Candidate: 0x5b, Correlation: -0.08001734211120368
Candidate: 0x85, Correlation: -0.07959657905058541
Candidate: 0x79, Correlation: -0.0778648828171037
Candidate: 0x9d, Correlation: -0.07773896399859363
Candidate: 0xbd, Correlation: -0.07752502418419291
Candidate: 0x93, Correlation: -0.07709071241959134
Candidate: 0xd7, Correlation: -0.07672221503875536
Candidate: 0xc5, Correlation: -0.07632240632480894
Candidate: 0x36, Correlation: -0.07603391042507011
Candidate: 0x61, Correlation: -0.07597228520543635
Candidate: 0x97, Correlation: -0.07505377872637113
Candidate: 0x13, Correlation: -0.07442954193236444
Candidate: 0x5f, Correlation: -0.0739780277422836
Candidate: 0x17, Correlation: -0.07346183566558628
Candidate: 0x4f, Correlation: -0.07332353966438442
Candidate: 0xed, Correlation: -0.07281564212805314
Candidate: 0xfd, Correlation: -0.07270369809687925
Candidate: 0x6f, Correlation: -0.0709698586872343
Candidate: 0x2d, Correlation: -0.07069158541529331
Candidate: 0x5, Correlation: -0.0704399954213315
Candidate: 0xf4, Correlation: -0.0703481572881715
Candidate: 0x99, Correlation: -0.07032989470159125
Candidate: 0xbb, Correlation: -0.07022741260544473
Candidate: 0x31, Correlation: -0.069248563034051
Candidate: 0x19, Correlation: -0.0690649416258267
Candidate: 0xd1, Correlation: -0.06797098640675088
Candidate: 0x58, Correlation: -0.0678042220343978
Candidate: 0x2a, Correlation: -0.06678144206967156
Candidate: 0xe1, Correlation: -0.06666567464051774
Candidate: 0x6b, Correlation: -0.0663569295577689
Candidate: 0xaa, Correlation: -0.06619089792404034
Candidate: 0x30, Correlation: -0.06575474374896827
Candidate: 0xcd, Correlation: -0.06555127990886393
Candidate: 0xa5, Correlation: -0.06547220652284648
Candidate: 0xfb, Correlation: -0.06530253042791047
Candidate: 0x50, Correlation: -0.06440453740549683
Candidate: 0xb4, Correlation: -0.06435998452572632
Candidate: 0x4, Correlation: -0.06421376455812687
Candidate: 0x7c, Correlation: -0.06329504488451834
Candidate: 0xb9, Correlation: -0.06293724037281036
Candidate: 0xfc, Correlation: -0.0626536709464524
Candidate: 0x12, Correlation: -0.0622129300828136
Candidate: 0xf6, Correlation: -0.06184855230231521
Candidate: 0x1b, Correlation: -0.06160736446737329
Candidate: 0xf9, Correlation: -0.06157425057871501
Candidate: 0x8d, Correlation: -0.06118637271086551
Candidate: 0xab, Correlation: -0.06057909470842335
Candidate: 0x1f, Correlation: -0.060480271114319716
Candidate: 0x92, Correlation: -0.0603510850807854
Candidate: 0x0, Correlation: -0.05985240127138417
Candidate: 0x28, Correlation: -0.05973958196666682
Candidate: 0x5c, Correlation: -0.05964113193727895
Candidate: 0xca, Correlation: -0.059472348649223565
Candidate: 0xd3, Correlation: -0.05946580718137456
Candidate: 0x84, Correlation: -0.059237828706277695
Candidate: 0xad, Correlation: -0.059198885578521945
Candidate: 0xb1, Correlation: -0.05908171514910789
Candidate: 0x6c, Correlation: -0.05893768982137467
Candidate: 0x9b, Correlation: -0.05892518073114957
Candidate: 0x43, Correlation: -0.05828446755242142
Candidate: 0xea, Correlation: -0.05795078180234907
Candidate: 0x3, Correlation: -0.05759793915577619
Candidate: 0xee, Correlation: -0.0573986487761324
Candidate: 0x63, Correlation: -0.05731270274130556
Candidate: 0x91, Correlation: -0.057254218108671054
Candidate: 0xda, Correlation: -0.05723712848689688
Candidate: 0xc8, Correlation: -0.05717655479328981
Candidate: 0xd4, Correlation: -0.057139303457622186
Candidate: 0x83, Correlation: -0.0570729769225889
Candidate: 0x1, Correlation: -0.05696972073447509
Candidate: 0xb, Correlation: -0.056822403308808764
Candidate: 0x21, Correlation: -0.05674623414037285
Candidate: 0x6a, Correlation: -0.05667652889374569
Candidate: 0x11, Correlation: -0.05664495611660985
Candidate: 0x3f, Correlation: -0.056637334940938755
Candidate: 0xe, Correlation: -0.05663450248744917
Candidate: 0xd0, Correlation: -0.05662407713750144
Candidate: 0xac, Correlation: -0.05660814688866489
Candidate: 0xb6, Correlation: -0.056401504407928044
Candidate: 0xd9, Correlation: -0.0563948757020806
Candidate: 0x90, Correlation: -0.05625711264646589
Candidate: 0x2c, Correlation: -0.05590184367428584
Candidate: 0xf1, Correlation: -0.05585732739783489
