Candidate: 0x89, Correlation: -0.33555557113178713
Candidate: 0x8d, Correlation: -0.3325131070295884
Candidate: 0x8c, Correlation: -0.30365504618019284
Candidate: 0x88, Correlation: -0.3035779977493765
Candidate: 0x9, Correlation: -0.27567370369430205
Candidate: 0xd, Correlation: -0.26973796902650743
Candidate: 0x81, Correlation: -0.24414725482776206
Candidate: 0x8, Correlation: -0.24107497666317376
Candidate: 0xc9, Correlation: -0.2409323625027176
Candidate: 0xcd, Correlation: -0.23777850657907093
Candidate: 0xc, Correlation: -0.23776864001024822
Candidate: 0x99, Correlation: -0.23725738193981535
Candidate: 0x85, Correlation: -0.23676360424906587
Candidate: 0x9d, Correlation: -0.23271326267749007
Candidate: 0x8b, Correlation: -0.22803384958198905
Candidate: 0x8f, Correlation: -0.2236839116177866
Candidate: 0x0, Correlation: -0.21026141025937048
Candidate: 0x1, Correlation: -0.2091547044880955
Candidate: 0x80, Correlation: -0.20798680324236182
Candidate: 0xc8, Correlation: -0.2064347111617122
Candidate: 0xcc, Correlation: -0.2052425415971339
Candidate: 0x98, Correlation: -0.20382962383204278
Candidate: 0x84, Correlation: -0.2031441092377056
Candidate: 0x4, Correlation: -0.20263553053832498
Candidate: 0x9c, Correlation: -0.20140130971211712
Candidate: 0x5, Correlation: -0.19930186137589648
Candidate: 0x8a, Correlation: -0.19537943062902322
Candidate: 0x8e, Correlation: -0.19304649343123786
Candidate: 0x49, Correlation: -0.18119274192382284
Candidate: 0x19, Correlation: -0.17594946239466183
Candidate: 0x4d, Correlation: -0.17589583163476322
Candidate: 0x1d, Correlation: -0.16968496729507232
Candidate: 0xb, Correlation: -0.16739085147337787
Candidate: 0xa9, Correlation: -0.16689488695412696
Candidate: 0xad, Correlation: -0.16427010606792988
Candidate: 0xf, Correlation: -0.16128852145609132
Candidate: 0x40, Correlation: -0.1578009820993181
Candidate: 0x41, Correlation: -0.15737279987643146
Candidate: 0x48, Correlation: -0.15206306547247825
Candidate: 0x44, Correlation: -0.15093748991747544
Candidate: 0x45, Correlation: -0.14876432838784345
Candidate: 0x4c, Correlation: -0.14762711290455716
Candidate: 0xc1, Correlation: -0.14742539703071383
Candidate: 0x91, Correlation: -0.14189160897907965
Candidate: 0xd9, Correlation: -0.1413672046988746
Candidate: 0xc5, Correlation: -0.1412591682417555
Candidate: 0x18, Correlation: -0.14068452571256232
Candidate: 0xdd, Correlation: -0.13690564852830145
Candidate: 0x2, Correlation: -0.13654639517123068
Candidate: 0x1c, Correlation: -0.13611525854832252
Candidate: 0x95, Correlation: -0.13499091444023775
Candidate: 0x3, Correlation: -0.13418714557756295
Candidate: 0xa, Correlation: -0.1324539571870714
Candidate: 0xcb, Correlation: -0.13189067842009974
Candidate: 0x83, Correlation: -0.1318841062645177
Candidate: 0xa8, Correlation: -0.13120828040808705
Candidate: 0xac, Correlation: -0.1294768362943881
Candidate: 0x6, Correlation: -0.12910931541014994
Candidate: 0xe, Correlation: -0.1279344076156393
Candidate: 0xcf, Correlation: -0.12750832420203745
Candidate: 0x9b, Correlation: -0.12558025274326615
Candidate: 0x7, Correlation: -0.12539213284338338
Candidate: 0x87, Correlation: -0.12524037820238304
Candidate: 0x10, Correlation: -0.12230257044858493
Candidate: 0x11, Correlation: -0.12054709382294293
Candidate: 0x9f, Correlation: -0.12049890741795216
Candidate: 0xb8, Correlation: -0.11660798319344039
Candidate: 0x14, Correlation: -0.11501927799716875
Candidate: 0xd8, Correlation: -0.11244365518846273
Candidate: 0x15, Correlation: -0.11201959069222397
Candidate: 0xc0, Correlation: -0.11048358540060133
Candidate: 0x29, Correlation: -0.1066279717021061
Candidate: 0xc4, Correlation: -0.10579071060329712
Candidate: 0x90, Correlation: -0.10566244305118226
Candidate: 0xe8, Correlation: -0.10337250046255761
Candidate: 0xdc, Correlation: -0.10258489004564786
Candidate: 0x2d, Correlation: -0.1021870498381973
Candidate: 0x94, Correlation: -0.10033521849257312
Candidate: 0x30, Correlation: -0.09728362197721621
Candidate: 0xca, Correlation: -0.09689033966743761
Candidate: 0x82, Correlation: -0.09610911798924286
Candidate: 0x28, Correlation: -0.09492834640239245
Candidate: 0xce, Correlation: -0.09334717771781667
Candidate: 0x32, Correlation: -0.09275012379509219
Candidate: 0xa0, Correlation: -0.0915311559832552
Candidate: 0x9a, Correlation: -0.09132162423781312
Candidate: 0x70, Correlation: -0.09118893595856513
Candidate: 0x86, Correlation: -0.09087375798081357
Candidate: 0xf8, Correlation: -0.09078149376131849
Candidate: 0x72, Correlation: -0.08987326160949435
Candidate: 0x9e, Correlation: -0.08715723913676142
Candidate: 0xaf, Correlation: -0.08567389799734965
Candidate: 0x7f, Correlation: -0.08530890992149726
Candidate: 0x42, Correlation: -0.08370769495078181
Candidate: 0x20, Correlation: -0.08290088697008231
Candidate: 0x38, Correlation: -0.08207955536065145
Candidate: 0x43, Correlation: -0.08179830889192655
Candidate: 0xff, Correlation: -0.08136977251364445
Candidate: 0x4b, Correlation: -0.08081697916021548
Candidate: 0x59, Correlation: -0.08025335126698428
Candidate: 0x3a, Correlation: -0.07988438283650469
Candidate: 0x4a, Correlation: -0.07982156001476004
Candidate: 0xbd, Correlation: -0.07968458957443347
Candidate: 0x4f, Correlation: -0.07854022304154075
Candidate: 0x58, Correlation: -0.07825376587847425
Candidate: 0xb0, Correlation: -0.0780256893418868
Candidate: 0x7a, Correlation: -0.0771228550256114
Candidate: 0x46, Correlation: -0.07708087601501008
Candidate: 0x60, Correlation: -0.07703474050536738
Candidate: 0x3f, Correlation: -0.07693066042970279
Candidate: 0x22, Correlation: -0.0766915177956069
Candidate: 0x78, Correlation: -0.07573445022086253
Candidate: 0xab, Correlation: -0.07559703016933031
Candidate: 0x5d, Correlation: -0.07484278648822952
Candidate: 0xc3, Correlation: -0.07455103095101472
Candidate: 0x4e, Correlation: -0.07444133019509744
Candidate: 0x47, Correlation: -0.0743078474895005
Candidate: 0x62, Correlation: -0.07398035638862036
Candidate: 0x21, Correlation: -0.07389292616687025
Candidate: 0xd0, Correlation: -0.07363126104012621
Candidate: 0xb2, Correlation: -0.07356473011150981
Candidate: 0xbf, Correlation: -0.07322031430333042
Candidate: 0x7b, Correlation: -0.07288337980807413
Candidate: 0xa1, Correlation: -0.07285864139028361
Candidate: 0xe9, Correlation: -0.0725915606874916
Candidate: 0xc7, Correlation: -0.07186827537994768
Candidate: 0xed, Correlation: -0.07172436040394238
Candidate: 0xf0, Correlation: -0.0713530565028877
Candidate: 0xf2, Correlation: -0.07053733100140228
Candidate: 0x68, Correlation: -0.07018719817319333
Candidate: 0x50, Correlation: -0.07007370252707926
Candidate: 0x12, Correlation: -0.07005023967796943
Candidate: 0x24, Correlation: -0.0691620870069897
Candidate: 0x51, Correlation: -0.06840643731339803
Candidate: 0xb9, Correlation: -0.06833002212159126
Candidate: 0xa5, Correlation: -0.06776673879429058
Candidate: 0x25, Correlation: -0.06764840102716663
Candidate: 0xbc, Correlation: -0.06729879648046015
Candidate: 0x52, Correlation: -0.06706984716367126
Candidate: 0x2c, Correlation: -0.06658109585808605
Candidate: 0xaa, Correlation: -0.06621812463332868
Candidate: 0xe0, Correlation: -0.06617632944457127
Candidate: 0xf6, Correlation: -0.06560627240551695
Candidate: 0xfb, Correlation: -0.06460207501955287
Candidate: 0x53, Correlation: -0.0645877926937194
Candidate: 0xe5, Correlation: -0.06452874491505772
Candidate: 0x1b, Correlation: -0.06446072143181458
Candidate: 0x76, Correlation: -0.06445619165582656
Candidate: 0x6f, Correlation: -0.0640387319558795
Candidate: 0x54, Correlation: -0.06360553387954634
Candidate: 0xef, Correlation: -0.06358867913667916
Candidate: 0x2a, Correlation: -0.06321225198937425
Candidate: 0x13, Correlation: -0.06314541281355629
Candidate: 0x17, Correlation: -0.0622003756880504
Candidate: 0xd3, Correlation: -0.061647142403472056
Candidate: 0x55, Correlation: -0.06119511686340577
Candidate: 0xba, Correlation: -0.06113856936716669
Candidate: 0x3b, Correlation: -0.06105480879102156
Candidate: 0x5c, Correlation: -0.06064376012933609
Candidate: 0x6a, Correlation: -0.060602395128927504
Candidate: 0x7d, Correlation: -0.060243505136502076
Candidate: 0x1a, Correlation: -0.05992165795702096
Candidate: 0xc2, Correlation: -0.05986715998923906
Candidate: 0xec, Correlation: -0.0598153866318726
Candidate: 0x26, Correlation: -0.059683381901911525
Candidate: 0x1f, Correlation: -0.058884761795741127
Candidate: 0xd2, Correlation: -0.05830666174806532
Candidate: 0xfa, Correlation: -0.058219275317965835
Candidate: 0xb4, Correlation: -0.057913470120035955
Candidate: 0xe4, Correlation: -0.05767250449547097
Candidate: 0xae, Correlation: -0.057459471854312806
Candidate: 0xa2, Correlation: -0.057310429670323154
Candidate: 0x5f, Correlation: -0.05726960009782796
Candidate: 0x36, Correlation: -0.05707628917263807
Candidate: 0xe7, Correlation: -0.056848070983265185
Candidate: 0xbb, Correlation: -0.05667590145230467
Candidate: 0xfd, Correlation: -0.05632068141485826
Candidate: 0xee, Correlation: -0.05629504566254976
Candidate: 0xdf, Correlation: -0.0561794161582233
Candidate: 0x5a, Correlation: -0.055907535909210965
Candidate: 0xd7, Correlation: -0.05585790187891622
Candidate: 0x35, Correlation: -0.05582944775194158
Candidate: 0xa6, Correlation: -0.055821153659005106
Candidate: 0x73, Correlation: -0.055522886532526475
Candidate: 0x3c, Correlation: -0.055222439471735975
