Candidate: 0x89, Correlation: -0.19094755331652252
Candidate: 0xc9, Correlation: -0.18463208597224146
Candidate: 0x49, Correlation: -0.17169199126468032
Candidate: 0x9, Correlation: -0.1716677372443518
Candidate: 0xa9, Correlation: -0.14645640135196208
Candidate: 0x29, Correlation: -0.13601725136288717
Candidate: 0x69, Correlation: -0.13400459505621823
Candidate: 0xe9, Correlation: -0.1259768598005578
Candidate: 0x79, Correlation: -0.11840451323433991
Candidate: 0xb9, Correlation: -0.11791725308930151
Candidate: 0x99, Correlation: -0.11450833321409871
Candidate: 0x39, Correlation: -0.11438704704801211
Candidate: 0xf9, Correlation: -0.10513406444342965
Candidate: 0x19, Correlation: -0.09961400984088178
Candidate: 0x81, Correlation: -0.09781996091912946
Candidate: 0x85, Correlation: -0.09690729602828876
Candidate: 0x88, Correlation: -0.0963387880996262
Candidate: 0xd9, Correlation: -0.09374291341801005
Candidate: 0x59, Correlation: -0.09291920729965245
Candidate: 0x91, Correlation: -0.0886307554120899
Candidate: 0x82, Correlation: -0.0869830744140536
Candidate: 0x8b, Correlation: -0.08678112029131793
Candidate: 0xc1, Correlation: -0.08663934766583707
Candidate: 0x8a, Correlation: -0.08451734472402139
Candidate: 0x1, Correlation: -0.08380531091471706
Candidate: 0x8d, Correlation: -0.08242919125753938
Candidate: 0x87, Correlation: -0.07999830626484225
Candidate: 0xcb, Correlation: -0.07896396468336211
Candidate: 0x86, Correlation: -0.0789358664318535
Candidate: 0x83, Correlation: -0.0785631366398139
Candidate: 0x84, Correlation: -0.07803173033268415
Candidate: 0x41, Correlation: -0.07707048916648253
Candidate: 0x80, Correlation: -0.07354966412101113
Candidate: 0xf0, Correlation: -0.07322885306911467
Candidate: 0xd1, Correlation: -0.07236018853279362
Candidate: 0xca, Correlation: -0.07222566518535618
Candidate: 0x1c, Correlation: -0.07092587482529107
Candidate: 0xc8, Correlation: -0.07010514099844252
Candidate: 0x8c, Correlation: -0.0688405983211832
Candidate: 0x70, Correlation: -0.06781941775816369
Candidate: 0x4b, Correlation: -0.06677153135278861
Candidate: 0xcd, Correlation: -0.0663289473642027
Candidate: 0xce, Correlation: -0.06612500827392545
Candidate: 0x11, Correlation: -0.06561704335214992
Candidate: 0x92, Correlation: -0.06395066848043686
Candidate: 0x1d, Correlation: -0.06390988403482831
Candidate: 0x7d, Correlation: -0.06382013581402715
Candidate: 0xb8, Correlation: -0.0628228952712643
Candidate: 0xc5, Correlation: -0.06235774147031219
Candidate: 0xaa, Correlation: -0.06202779134113045
Candidate: 0x27, Correlation: -0.06197348121434286
Candidate: 0x51, Correlation: -0.061242966041357975
Candidate: 0xb0, Correlation: -0.06082173027200598
Candidate: 0xd0, Correlation: -0.06068344492820058
Candidate: 0xfd, Correlation: -0.05974681896270354
Candidate: 0x8, Correlation: -0.05961193474967035
Candidate: 0x95, Correlation: -0.05945932207388145
Candidate: 0xb, Correlation: -0.05939881135126777
Candidate: 0x7b, Correlation: -0.059332199479932755
Candidate: 0x15, Correlation: -0.05925285335185243
Candidate: 0x48, Correlation: -0.05910586858219999
Candidate: 0x90, Correlation: -0.05897446703106135
Candidate: 0xf2, Correlation: -0.058956578292556926
Candidate: 0xb2, Correlation: -0.05854626943114752
Candidate: 0xc7, Correlation: -0.058388784509933775
Candidate: 0xc, Correlation: -0.05838104999463018
Candidate: 0x5, Correlation: -0.058204270944519854
Candidate: 0x72, Correlation: -0.05816048100934519
Candidate: 0x9e, Correlation: -0.05813457955300967
Candidate: 0x2a, Correlation: -0.05808655049558026
Candidate: 0x4f, Correlation: -0.058029360491129944
Candidate: 0xa1, Correlation: -0.057662513040975
Candidate: 0x94, Correlation: -0.05761398541108909
Candidate: 0xd2, Correlation: -0.057364709582696044
Candidate: 0xa0, Correlation: -0.0569362862192167
Candidate: 0xe0, Correlation: -0.05691003886302635
Candidate: 0x3f, Correlation: -0.05690413798470621
Candidate: 0x4a, Correlation: -0.056701744212514345
Candidate: 0x42, Correlation: -0.05667503582852348
Candidate: 0xbc, Correlation: -0.05662076487527414
Candidate: 0x2d, Correlation: -0.056382588646386664
Candidate: 0x61, Correlation: -0.056364646119862465
Candidate: 0x64, Correlation: -0.05624877953327639
