Candidate: 0x15, Correlation: -0.2723099313080587
Candidate: 0x25, Correlation: -0.18116741348344945
Candidate: 0xd5, Correlation: -0.17765073746429605
Candidate: 0x5, Correlation: -0.17657810324752382
Candidate: 0x95, Correlation: -0.17644659801635826
Candidate: 0x55, Correlation: -0.17515215372323656
Candidate: 0x35, Correlation: -0.1668627617640454
Candidate: 0xf5, Correlation: -0.15789940135525612
Candidate: 0x11, Correlation: -0.14743578189928497
Candidate: 0x19, Correlation: -0.1427204718561789
Candidate: 0x17, Correlation: -0.13882803600624705
Candidate: 0x16, Correlation: -0.13758480074397078
Candidate: 0x45, Correlation: -0.1372534936039901
Candidate: 0x13, Correlation: -0.1341358682010836
Candidate: 0xe5, Correlation: -0.13207155800282952
Candidate: 0x1b, Correlation: -0.12636962397468549
Candidate: 0xb5, Correlation: -0.12346162016681801
Candidate: 0x1f, Correlation: -0.12167222063186142
Candidate: 0x1d, Correlation: -0.12037635757252636
Candidate: 0x14, Correlation: -0.11983026965010585
Candidate: 0x21, Correlation: -0.11962370055005331
Candidate: 0xf, Correlation: -0.11863523340997954
Candidate: 0x75, Correlation: -0.11496308346571749
Candidate: 0xc5, Correlation: -0.11454942880492106
Candidate: 0xd, Correlation: -0.11408326067221759
Candidate: 0x65, Correlation: -0.11160485708190594
Candidate: 0x85, Correlation: -0.11028387147896013
Candidate: 0xa5, Correlation: -0.10698039441197275
Candidate: 0x31, Correlation: -0.09872540282485487
Candidate: 0x1, Correlation: -0.09468494214626802
Candidate: 0x39, Correlation: -0.0945437967808361
Candidate: 0x29, Correlation: -0.09063668225184367
Candidate: 0x23, Correlation: -0.0896100126256446
Candidate: 0x9, Correlation: -0.08905659118213001
Candidate: 0xf9, Correlation: -0.08833634715552074
Candidate: 0xf1, Correlation: -0.0881805252981088
Candidate: 0x2f, Correlation: -0.08770426400529154
Candidate: 0x27, Correlation: -0.08752431344434607
Candidate: 0x51, Correlation: -0.08530500940990733
Candidate: 0xb, Correlation: -0.08509272920253669
Candidate: 0x59, Correlation: -0.08406731512332259
Candidate: 0xd9, Correlation: -0.08381149432529332
Candidate: 0x4f, Correlation: -0.08330480606822749
Candidate: 0x41, Correlation: -0.0827639834012301
Candidate: 0xd7, Correlation: -0.08166195371735295
Candidate: 0xff, Correlation: -0.08139526132813243
Candidate: 0x57, Correlation: -0.08039051643342247
Candidate: 0x7, Correlation: -0.07766173077655251
Candidate: 0x2b, Correlation: -0.07711326005329286
Candidate: 0x53, Correlation: -0.07525174408021137
Candidate: 0x2d, Correlation: -0.07424936299256203
Candidate: 0xfd, Correlation: -0.07382830812097271
Candidate: 0x63, Correlation: -0.07371934982941149
Candidate: 0xdf, Correlation: -0.07239016959572084
Candidate: 0xd1, Correlation: -0.07173707543456885
Candidate: 0x12, Correlation: -0.07153605367507117
Candidate: 0x99, Correlation: -0.07084218626667779
Candidate: 0x5b, Correlation: -0.07002812702311617
Candidate: 0xef, Correlation: -0.06956775056679389
Candidate: 0x8d, Correlation: -0.068250535745955
Candidate: 0x5f, Correlation: -0.06816431584126502
Candidate: 0x18, Correlation: -0.06775989630267355
Candidate: 0x61, Correlation: -0.0675171660205235
Candidate: 0xcf, Correlation: -0.06729038538514988
Candidate: 0xae, Correlation: -0.06685907358162027
Candidate: 0xdb, Correlation: -0.06672816512256659
Candidate: 0x1e, Correlation: -0.06608299303110036
Candidate: 0x3, Correlation: -0.06563344615594928
Candidate: 0x71, Correlation: -0.06549961134148645
Candidate: 0x6, Correlation: -0.06544229243863132
Candidate: 0x91, Correlation: -0.0649012217055762
Candidate: 0xa1, Correlation: -0.06452009957803301
Candidate: 0x96, Correlation: -0.06370003950634619
Candidate: 0x98, Correlation: -0.06329277657582644
Candidate: 0x40, Correlation: -0.06318265710691288
Candidate: 0x3f, Correlation: -0.06318196579559762
Candidate: 0xe1, Correlation: -0.06277443684584469
Candidate: 0x49, Correlation: -0.06180081693993515
Candidate: 0xa3, Correlation: -0.06168828345653712
Candidate: 0x79, Correlation: -0.061533340853573926
Candidate: 0x7d, Correlation: -0.06122952717776327
Candidate: 0x70, Correlation: -0.061128828742031856
Candidate: 0x9b, Correlation: -0.061092412043542633
Candidate: 0x9d, Correlation: -0.06096041518092627
Candidate: 0x5d, Correlation: -0.060900830671474455
Candidate: 0x9a, Correlation: -0.060767973471797784
Candidate: 0x33, Correlation: -0.06050032409589717
Candidate: 0x72, Correlation: -0.06044788780767747
Candidate: 0xd4, Correlation: -0.06033555594221532
Candidate: 0xd2, Correlation: -0.060331657087129835
Candidate: 0x5e, Correlation: -0.059984387329056574
Candidate: 0x50, Correlation: -0.05992060351049747
Candidate: 0x60, Correlation: -0.059862289459448007
Candidate: 0x3d, Correlation: -0.05950499869042406
Candidate: 0x34, Correlation: -0.059379460490998286
Candidate: 0xb2, Correlation: -0.059249520778178154
Candidate: 0xf0, Correlation: -0.059055744814540005
Candidate: 0x67, Correlation: -0.05904145463222045
Candidate: 0x52, Correlation: -0.058795144621718545
Candidate: 0x5a, Correlation: -0.05871175687947085
Candidate: 0xb0, Correlation: -0.05852438375610946
Candidate: 0x9e, Correlation: -0.05838838579603948
Candidate: 0xc6, Correlation: -0.0583880799615432
Candidate: 0xce, Correlation: -0.058333615413139875
Candidate: 0xcc, Correlation: -0.05830157400479202
Candidate: 0xaa, Correlation: -0.05823347455337801
Candidate: 0xdc, Correlation: -0.05815337596232134
Candidate: 0x6d, Correlation: -0.05805614214211633
Candidate: 0x68, Correlation: -0.057967245096166894
Candidate: 0xfc, Correlation: -0.05761091361632624
Candidate: 0x2e, Correlation: -0.0574889124424828
Candidate: 0x32, Correlation: -0.057271341313024804
Candidate: 0xb8, Correlation: -0.0571926454775583
Candidate: 0xe2, Correlation: -0.056946637580944086
Candidate: 0xd3, Correlation: -0.05691803665410817
Candidate: 0x87, Correlation: -0.056806617211040134
Candidate: 0x54, Correlation: -0.05669750953879543
Candidate: 0xb1, Correlation: -0.05662286432844518
Candidate: 0xe3, Correlation: -0.056613664446846824
Candidate: 0x8f, Correlation: -0.056575596857256175
Candidate: 0xfb, Correlation: -0.056513075287571816
Candidate: 0x2a, Correlation: -0.055861166542254474
Candidate: 0x4a, Correlation: -0.055725440374313116
Candidate: 0xbe, Correlation: -0.05563114686414876
Candidate: 0xb9, Correlation: -0.05557647305302361
Candidate: 0xe7, Correlation: -0.055535037309984235
Candidate: 0x46, Correlation: -0.05548595659319461
Candidate: 0xe, Correlation: -0.05539897315087161
Candidate: 0x47, Correlation: -0.05532167217435616
Candidate: 0x94, Correlation: -0.055243041619403216
Candidate: 0x1a, Correlation: -0.055188788275867456
Candidate: 0x37, Correlation: -0.05496961222186685
Candidate: 0xbf, Correlation: -0.05496875987450085
Candidate: 0xba, Correlation: -0.054878711465311474
Candidate: 0xc1, Correlation: -0.05473089340353918
Candidate: 0xc2, Correlation: -0.05472877581023328
Candidate: 0x6e, Correlation: -0.0546869072805603
Candidate: 0x43, Correlation: -0.05458981951453205
Candidate: 0x73, Correlation: -0.054521325560179905
Candidate: 0x42, Correlation: -0.054389914801034334
Candidate: 0xac, Correlation: -0.05437791179346032
Candidate: 0xa6, Correlation: -0.05432023743414829
Candidate: 0x97, Correlation: -0.05423244544294646
Candidate: 0xd0, Correlation: -0.0541918521414878
Candidate: 0xe9, Correlation: -0.054176178694413754
Candidate: 0xf7, Correlation: -0.05411828795536905
Candidate: 0x26, Correlation: -0.054023494198487315
Candidate: 0x3a, Correlation: -0.05401361489099072
Candidate: 0xca, Correlation: -0.05395684405141435
Candidate: 0x22, Correlation: -0.053667901657597564
Candidate: 0xc4, Correlation: -0.05365722895245205
Candidate: 0x8, Correlation: -0.05361258963442289
Candidate: 0xc0, Correlation: -0.05340750551776911
Candidate: 0x4e, Correlation: -0.05331914946019082
Candidate: 0xb4, Correlation: -0.05324611026262768
Candidate: 0x38, Correlation: -0.053232513573207636
Candidate: 0xdd, Correlation: -0.05315806194850673
Candidate: 0x80, Correlation: -0.05315249720062393
Candidate: 0xa7, Correlation: -0.05314727097813762
Candidate: 0xa0, Correlation: -0.05312478819248758
Candidate: 0x83, Correlation: -0.053121323133893804
Candidate: 0x10, Correlation: -0.05311689708021441
Candidate: 0xb3, Correlation: -0.05304307795985284
Candidate: 0x5c, Correlation: -0.052905186594201396
Candidate: 0xed, Correlation: -0.05290088246762742
Candidate: 0x56, Correlation: -0.0528779352784386
Candidate: 0x62, Correlation: -0.052865824715559104
Candidate: 0xa2, Correlation: -0.052752374165584565
Candidate: 0x3e, Correlation: -0.05269962337187898
Candidate: 0x89, Correlation: -0.05269182123158034
Candidate: 0xc, Correlation: -0.05244827506453661
Candidate: 0x6c, Correlation: -0.052420981254742115
Candidate: 0xe0, Correlation: -0.05241822984940311
Candidate: 0x4d, Correlation: -0.052380220552027394
Candidate: 0x74, Correlation: -0.05236506767973816
Candidate: 0x24, Correlation: -0.052341859673912625
Candidate: 0x9f, Correlation: -0.05233849639222295
Candidate: 0x8b, Correlation: -0.05233277484462107
Candidate: 0xaf, Correlation: -0.05224803491970525
Candidate: 0x6a, Correlation: -0.0521145025307657
Candidate: 0x30, Correlation: -0.052046822186148
