Candidate: 0x29, Correlation: -0.6596472604006762
Candidate: 0xa9, Correlation: -0.4582481424391038
Candidate: 0x21, Correlation: -0.3871377058284166
Candidate: 0x25, Correlation: -0.38632955211521314
Candidate: 0xe9, Correlation: -0.3853728329100498
Candidate: 0x69, Correlation: -0.3800609469960174
Candidate: 0x2d, Correlation: -0.36933944829514886
Candidate: 0x31, Correlation: -0.3679966426147212
Candidate: 0x27, Correlation: -0.361534388006588
Candidate: 0x19, Correlation: -0.34748438086963235
Candidate: 0x2b, Correlation: -0.34599192636845755
Candidate: 0x28, Correlation: -0.3445573858755096
Candidate: 0x88, Correlation: -0.3421247250907221
Candidate: 0x49, Correlation: -0.3403040759291021
Candidate: 0x2a, Correlation: -0.3385511860905267
Candidate: 0x9, Correlation: -0.3379935840994318
Candidate: 0x0, Correlation: -0.3370170949367492
Candidate: 0x82, Correlation: -0.33655335553473426
Candidate: 0x39, Correlation: -0.3342377709732591
Candidate: 0x84, Correlation: -0.3331428687531892
Candidate: 0x8, Correlation: -0.3297860401729192
Candidate: 0x80, Correlation: -0.3280010163413669
Candidate: 0x4, Correlation: -0.3179285766218062
Candidate: 0x2, Correlation: -0.31126723659674704
Candidate: 0x48, Correlation: -0.29224142328519276
Candidate: 0x44, Correlation: -0.283002759418741
Candidate: 0x90, Correlation: -0.27994208719252506
Candidate: 0x86, Correlation: -0.2774036256667736
Candidate: 0x42, Correlation: -0.2733779438471498
Candidate: 0xf8, Correlation: -0.2731156182539679
Candidate: 0x10, Correlation: -0.271324304412682
Candidate: 0x92, Correlation: -0.26424485414249327
Candidate: 0x6, Correlation: -0.2568490329519966
Candidate: 0x40, Correlation: -0.25154572936524444
Candidate: 0x50, Correlation: -0.24796089905127294
Candidate: 0x18, Correlation: -0.2448715013547179
Candidate: 0x12, Correlation: -0.24456140870879634
Candidate: 0xc9, Correlation: -0.24442142654499166
Candidate: 0x52, Correlation: -0.23636409626643654
Candidate: 0x94, Correlation: -0.2355165496217466
Candidate: 0x8a, Correlation: -0.23385016864234728
Candidate: 0x60, Correlation: -0.23350202610798793
Candidate: 0x62, Correlation: -0.23203459262533563
Candidate: 0x89, Correlation: -0.23084052062951804
Candidate: 0x46, Correlation: -0.2291096139879133
Candidate: 0x23, Correlation: -0.22728254716859733
Candidate: 0x64, Correlation: -0.22456062024190704
Candidate: 0x98, Correlation: -0.22380579891742533
Candidate: 0xc8, Correlation: -0.2220559256158893
Candidate: 0x1d, Correlation: -0.22067593858723566
Candidate: 0x14, Correlation: -0.220506937644294
Candidate: 0xc4, Correlation: -0.2203533373255067
Candidate: 0xe0, Correlation: -0.21993830524017777
Candidate: 0x41, Correlation: -0.21832094591413642
Candidate: 0x54, Correlation: -0.21755390926413337
Candidate: 0x26, Correlation: -0.21521785755251138
Candidate: 0x20, Correlation: -0.21431662338672375
Candidate: 0x58, Correlation: -0.21385106977329305
Candidate: 0xa, Correlation: -0.21359773323552658
Candidate: 0xc2, Correlation: -0.21151034669346977
Candidate: 0x59, Correlation: -0.21023056006136126
Candidate: 0x2f, Correlation: -0.2099997158055128
Candidate: 0x78, Correlation: -0.20964727165817898
Candidate: 0x11, Correlation: -0.2090411493700176
Candidate: 0xa0, Correlation: -0.2073592436080928
