Candidate: 0x84, Correlation: -0.7859377834974666
Candidate: 0x4, Correlation: -0.5894407244944334
Candidate: 0xc4, Correlation: -0.50304425573944
Candidate: 0x44, Correlation: -0.49666706810828437
Candidate: 0x8c, Correlation: -0.48404603164359705
Candidate: 0xa4, Correlation: -0.4736382406334345
Candidate: 0x88, Correlation: -0.4680705358859268
Candidate: 0x64, Correlation: -0.46709998929871654
Candidate: 0x80, Correlation: -0.4670478591298726
Candidate: 0x7c, Correlation: -0.4624037925200667
Candidate: 0x94, Correlation: -0.4354279062661864
Candidate: 0x74, Correlation: -0.4323135905747911
Candidate: 0x85, Correlation: -0.40119219776062465
Candidate: 0x78, Correlation: -0.4001009365756498
Candidate: 0x83, Correlation: -0.3998374907295037
Candidate: 0x90, Correlation: -0.39779335289320084
Candidate: 0xe4, Correlation: -0.3819764592533178
Candidate: 0x24, Correlation: -0.37690990684367487
Candidate: 0x82, Correlation: -0.37499400146751033
Candidate: 0x86, Correlation: -0.36986387448813846
Candidate: 0x70, Correlation: -0.332203350970111
Candidate: 0x9c, Correlation: -0.32340809595663234
Candidate: 0x98, Correlation: -0.31080226486458945
Candidate: 0x6c, Correlation: -0.3064268274026852
Candidate: 0xb4, Correlation: -0.285874646146647
Candidate: 0xf4, Correlation: -0.28457566615512553
Candidate: 0x14, Correlation: -0.278742945544769
Candidate: 0x54, Correlation: -0.27700718745337544
Candidate: 0xa0, Correlation: -0.2496494262405581
Candidate: 0x0, Correlation: -0.2463469947586746
Candidate: 0xfc, Correlation: -0.23927828391101963
Candidate: 0x81, Correlation: -0.23670530709396237
Candidate: 0xd4, Correlation: -0.2352163062498694
Candidate: 0x8, Correlation: -0.2350889179839251
Candidate: 0x87, Correlation: -0.23388394250213865
Candidate: 0x7e, Correlation: -0.2330258658821295
Candidate: 0x34, Correlation: -0.23140233000884494
Candidate: 0xf8, Correlation: -0.23103206213961808
Candidate: 0xc, Correlation: -0.2283711759593136
Candidate: 0xb0, Correlation: -0.22819250445858125
Candidate: 0x8a, Correlation: -0.22779340302130036
Candidate: 0x68, Correlation: -0.22565705472523212
Candidate: 0x10, Correlation: -0.22544677020247517
Candidate: 0xac, Correlation: -0.2244056437908209
Candidate: 0xb8, Correlation: -0.22172413181649883
