Candidate: 0x75, Correlation: -0.3680110439403124
Candidate: 0xf5, Correlation: -0.33610641512384976
Candidate: 0xb5, Correlation: -0.2852036565871541
Candidate: 0x95, Correlation: -0.27262134739925614
Candidate: 0x35, Correlation: -0.263442878448918
Candidate: 0xd5, Correlation: -0.2566255595115691
Candidate: 0x55, Correlation: -0.25393778846577286
Candidate: 0x15, Correlation: -0.24813102744624185
Candidate: 0x85, Correlation: -0.24187679148364932
Candidate: 0x7d, Correlation: -0.23548075291242104
Candidate: 0x6d, Correlation: -0.22269888392600232
Candidate: 0x65, Correlation: -0.2196205442930414
Candidate: 0x5, Correlation: -0.20905078021511286
Candidate: 0xe5, Correlation: -0.20646184094479297
Candidate: 0xfd, Correlation: -0.2051725280424794
Candidate: 0x71, Correlation: -0.20365531811121315
Candidate: 0xed, Correlation: -0.20212475392613227
Candidate: 0x79, Correlation: -0.1971867123764721
Candidate: 0xa5, Correlation: -0.19325372329147975
Candidate: 0x8d, Correlation: -0.19264285105173637
Candidate: 0xc5, Correlation: -0.18677564178874448
Candidate: 0x9d, Correlation: -0.17803471031930926
Candidate: 0x25, Correlation: -0.17531539564547663
Candidate: 0xbd, Correlation: -0.17414334389016647
Candidate: 0xad, Correlation: -0.1737744523801752
Candidate: 0x5d, Correlation: -0.1706849943130019
Candidate: 0xf1, Correlation: -0.17006844590781006
Candidate: 0x45, Correlation: -0.16992190234689342
Candidate: 0xdd, Correlation: -0.16948568797342525
Candidate: 0xf9, Correlation: -0.16832454263851673
Candidate: 0xd, Correlation: -0.16081855156781835
Candidate: 0x77, Correlation: -0.15943533202297114
Candidate: 0xcd, Correlation: -0.15855717063853428
Candidate: 0x3d, Correlation: -0.1537146850375458
Candidate: 0x1d, Correlation: -0.15148423933854066
Candidate: 0x73, Correlation: -0.14698051932594
Candidate: 0x2d, Correlation: -0.14642146866194442
Candidate: 0x4d, Correlation: -0.14473533261370203
Candidate: 0x76, Correlation: -0.13564481308185813
Candidate: 0xb1, Correlation: -0.13400335689559406
Candidate: 0xb9, Correlation: -0.13125180775285789
Candidate: 0x81, Correlation: -0.13054466150042365
Candidate: 0xf7, Correlation: -0.13052643205566927
Candidate: 0x91, Correlation: -0.13048835857751487
Candidate: 0x99, Correlation: -0.12766264906210173
Candidate: 0x74, Correlation: -0.12567754947823595
Candidate: 0xd9, Correlation: -0.1195327012951573
