Candidate: 0x22, Correlation: -0.7361590493663547
Candidate: 0x0, Correlation: -0.7140652574839834
Candidate: 0x20, Correlation: -0.6578424764886105
Candidate: 0x80, Correlation: -0.6398428022082506
Candidate: 0x2a, Correlation: -0.613979056132176
Candidate: 0x2, Correlation: -0.6085943877608184
Candidate: 0x1, Correlation: -0.5982390612156214
Candidate: 0xe2, Correlation: -0.5904039488550679
Candidate: 0x26, Correlation: -0.5873045515668619
Candidate: 0xa0, Correlation: -0.5798859303994632
Candidate: 0x32, Correlation: -0.5742858114571341
Candidate: 0xa2, Correlation: -0.5635128737942885
Candidate: 0x62, Correlation: -0.5595950875472651
Candidate: 0xea, Correlation: -0.5537904421758326
Candidate: 0x21, Correlation: -0.5467562036464346
Candidate: 0xc2, Correlation: -0.5359836856616167
Candidate: 0x23, Correlation: -0.5350254118336422
Candidate: 0xaa, Correlation: -0.5242570683073375
Candidate: 0x81, Correlation: -0.5205477133490327
Candidate: 0x82, Correlation: -0.5112979685192892
Candidate: 0xca, Correlation: -0.49914635893339354
Candidate: 0xa, Correlation: -0.48732293601966215
Candidate: 0x2e, Correlation: -0.47580739853991827
Candidate: 0x3, Correlation: -0.4713021948186842
Candidate: 0x8a, Correlation: -0.4680624501639402
Candidate: 0x8, Correlation: -0.46781760360713504
Candidate: 0xa1, Correlation: -0.4675780867542135
Candidate: 0x6, Correlation: -0.4671208725337084
Candidate: 0x3a, Correlation: -0.4568490970353282
Candidate: 0x4, Correlation: -0.4533952361147448
Candidate: 0x40, Correlation: -0.44799786931476154
Candidate: 0x12, Correlation: -0.4435404826804429
Candidate: 0x6a, Correlation: -0.4415779372860189
Candidate: 0xe0, Correlation: -0.4410767301032954
Candidate: 0x42, Correlation: -0.43324405390667653
Candidate: 0x36, Correlation: -0.4309344577459997
Candidate: 0x10, Correlation: -0.42649075686222887
Candidate: 0x28, Correlation: -0.4251918112571847
Candidate: 0x66, Correlation: -0.4167158771316983
Candidate: 0x2b, Correlation: -0.4118509969214925
Candidate: 0xf2, Correlation: -0.4103223834075334
Candidate: 0xe8, Correlation: -0.4044013730724484
Candidate: 0x24, Correlation: -0.40135386429603875
Candidate: 0xe6, Correlation: -0.3980688528617021
Candidate: 0x72, Correlation: -0.3967558943958324
Candidate: 0x83, Correlation: -0.3946315119631783
Candidate: 0x88, Correlation: -0.3944524843471333
