Candidate: 0x80, Correlation: -0.5664614399165948
Candidate: 0x0, Correlation: -0.435155992228437
Candidate: 0x40, Correlation: -0.3637711784670292
Candidate: 0xc0, Correlation: -0.35813574066204923
Candidate: 0x60, Correlation: -0.3477371070358628
Candidate: 0xa0, Correlation: -0.34282316711828775
Candidate: 0xf0, Correlation: -0.3099412973074103
Candidate: 0x10, Correlation: -0.30431234973148386
Candidate: 0x70, Correlation: -0.3033212827800865
Candidate: 0x78, Correlation: -0.29274763361368883
Candidate: 0x90, Correlation: -0.2908454202696035
Candidate: 0x84, Correlation: -0.28726498507129233
Candidate: 0x20, Correlation: -0.28367869360796155
Candidate: 0x88, Correlation: -0.2815921012571604
Candidate: 0x81, Correlation: -0.2802351153318884
Candidate: 0xe0, Correlation: -0.27872635393987305
Candidate: 0x82, Correlation: -0.2780888447746257
Candidate: 0x7c, Correlation: -0.27477691555873485
Candidate: 0x7f, Correlation: -0.270936899253174
Candidate: 0x30, Correlation: -0.26989422182509365
Candidate: 0x7e, Correlation: -0.26975239630463704
Candidate: 0x74, Correlation: -0.2643253306871147
Candidate: 0x50, Correlation: -0.25627535689501624
Candidate: 0x8c, Correlation: -0.2530136896457693
Candidate: 0xd0, Correlation: -0.251915432041627
Candidate: 0xb0, Correlation: -0.25074631306040623
Candidate: 0x68, Correlation: -0.23464015837437824
Candidate: 0x98, Correlation: -0.23012333986132166
Candidate: 0x8, Correlation: -0.2263249720917761
Candidate: 0x94, Correlation: -0.22454045302487471
Candidate: 0x6c, Correlation: -0.22260832349779983
Candidate: 0xf8, Correlation: -0.21980837309330734
Candidate: 0x9c, Correlation: -0.21131984790428174
Candidate: 0x64, Correlation: -0.2089344448806013
Candidate: 0x86, Correlation: -0.20111046212587344
Candidate: 0xa8, Correlation: -0.20068740394835316
Candidate: 0xa4, Correlation: -0.1975476134604395
Candidate: 0x7a, Correlation: -0.19510928205395958
Candidate: 0x83, Correlation: -0.19498353898124596
Candidate: 0x72, Correlation: -0.19352385559761082
Candidate: 0x4, Correlation: -0.19304760595389392
Candidate: 0xb8, Correlation: -0.19239332363623093
Candidate: 0x48, Correlation: -0.19017649936515194
Candidate: 0x58, Correlation: -0.18910889807813983
Candidate: 0x85, Correlation: -0.1878730911845237
Candidate: 0xfc, Correlation: -0.1839857613141613
Candidate: 0x38, Correlation: -0.18347564063656532
Candidate: 0xf4, Correlation: -0.18329118977409434
Candidate: 0x5c, Correlation: -0.18105533986714487
Candidate: 0x76, Correlation: -0.1771542205164793
Candidate: 0xb4, Correlation: -0.17658187384703325
Candidate: 0xc8, Correlation: -0.1749191526371222
Candidate: 0x79, Correlation: -0.17477528914104826
Candidate: 0x7d, Correlation: -0.17457341826743253
Candidate: 0x87, Correlation: -0.17276967714696864
Candidate: 0x8e, Correlation: -0.17141219426940482
Candidate: 0x44, Correlation: -0.17035972230365018
Candidate: 0x6e, Correlation: -0.16844923885446764
Candidate: 0x18, Correlation: -0.1681490726638539
Candidate: 0xac, Correlation: -0.1671513094105517
Candidate: 0x28, Correlation: -0.1647824775069561
Candidate: 0x54, Correlation: -0.16291906237071271
Candidate: 0xe8, Correlation: -0.1619038313998641
Candidate: 0x77, Correlation: -0.16141410460936056
Candidate: 0x7b, Correlation: -0.16139906907250706
Candidate: 0x3c, Correlation: -0.1612900920735614
Candidate: 0x1, Correlation: -0.1612539675175396
Candidate: 0x8a, Correlation: -0.16121582344247595
