Candidate: 0x3, Correlation: -0.30016510101066946
Candidate: 0xff, Correlation: -0.2738783911012566
Candidate: 0xe3, Correlation: -0.27378333618579037
Candidate: 0x23, Correlation: -0.27373223713105826
Candidate: 0xfd, Correlation: -0.2724130642178359
Candidate: 0x9c, Correlation: -0.2651990255964881
Candidate: 0xa4, Correlation: -0.2610301338929431
Candidate: 0x1, Correlation: -0.2604662042547672
Candidate: 0xb8, Correlation: -0.2603743864243143
Candidate: 0xa2, Correlation: -0.2586120805179653
Candidate: 0x48, Correlation: -0.2575758927077746
Candidate: 0x5c, Correlation: -0.2557823319878547
Candidate: 0xc8, Correlation: -0.25573829847078816
Candidate: 0x9e, Correlation: -0.2551109229269603
Candidate: 0x38, Correlation: -0.25461513010618253
Candidate: 0xf3, Correlation: -0.2522786096225937
Candidate: 0x77, Correlation: -0.2513593489299899
Candidate: 0x5e, Correlation: -0.2497894468739165
Candidate: 0x62, Correlation: -0.24380507624871972
Candidate: 0xd, Correlation: -0.24329438612503781
Candidate: 0x97, Correlation: -0.24211106319231443
Candidate: 0x64, Correlation: -0.2417964316956003
Candidate: 0xdc, Correlation: -0.2365743304351988
Candidate: 0x24, Correlation: -0.235446076024977
Candidate: 0x1c, Correlation: -0.23459815274078005
Candidate: 0x4f, Correlation: -0.2322894806422482
Candidate: 0xdd, Correlation: -0.23177013318426268
Candidate: 0xfb, Correlation: -0.23018144392836895
Candidate: 0xed, Correlation: -0.23000593404006575
Candidate: 0x22, Correlation: -0.22940575107744363
Candidate: 0xde, Correlation: -0.22914401303085183
Candidate: 0xe2, Correlation: -0.22770337150088588
Candidate: 0x1e, Correlation: -0.2258873111571811
Candidate: 0xdf, Correlation: -0.22351086529342928
Candidate: 0x1d, Correlation: -0.22269860498205876
Candidate: 0x21, Correlation: -0.22213399798718553
Candidate: 0xe1, Correlation: -0.22145515417459768
Candidate: 0xe4, Correlation: -0.22012337961900005
Candidate: 0xa3, Correlation: -0.21953585826028124
Candidate: 0xb7, Correlation: -0.21945480469925327
Candidate: 0x29, Correlation: -0.21897015178313678
Candidate: 0x13, Correlation: -0.2163628649249287
Candidate: 0x6f, Correlation: -0.21598630444108413
Candidate: 0xd7, Correlation: -0.21528031922084478
Candidate: 0x59, Correlation: -0.2128304236109317
Candidate: 0x5, Correlation: -0.2114035731969786
Candidate: 0x57, Correlation: -0.21132379588563638
Candidate: 0x86, Correlation: -0.2111908846515093
Candidate: 0xef, Correlation: -0.21071313372505127
Candidate: 0xfe, Correlation: -0.20973534697159932
Candidate: 0x1f, Correlation: -0.2086391860245826
Candidate: 0xb, Correlation: -0.2068723683807173
Candidate: 0x9d, Correlation: -0.206522948337389
Candidate: 0xf5, Correlation: -0.20594867147656334
Candidate: 0xf7, Correlation: -0.20593121299781955
Candidate: 0x2, Correlation: -0.20523788007603655
Candidate: 0x7a, Correlation: -0.20518314849305933
Candidate: 0xaf, Correlation: -0.2044567782151189
Candidate: 0xa8, Correlation: -0.20416182745822178
Candidate: 0x83, Correlation: -0.20396621398960169
Candidate: 0x5d, Correlation: -0.20295695832857713
Candidate: 0x63, Correlation: -0.20162606197446137
Candidate: 0xa9, Correlation: -0.20155201444386575
Candidate: 0xdb, Correlation: -0.20096061464222742
Candidate: 0xcf, Correlation: -0.20060141917025406
Candidate: 0x8a, Correlation: -0.20032261151115083
Candidate: 0x7e, Correlation: -0.19647595580899777
Candidate: 0xf1, Correlation: -0.19440090781123706
Candidate: 0xd9, Correlation: -0.19375607923791713
Candidate: 0xa0, Correlation: -0.19363447835822048
Candidate: 0x17, Correlation: -0.19305602646546732
Candidate: 0x88, Correlation: -0.19271398476428453
Candidate: 0xc3, Correlation: -0.19194756268263544
Candidate: 0x2f, Correlation: -0.19167903847578974
Candidate: 0x76, Correlation: -0.19136077723500097
Candidate: 0xd1, Correlation: -0.19135005483075293
Candidate: 0xa1, Correlation: -0.19015957277358161
Candidate: 0x31, Correlation: -0.18957469809391037
Candidate: 0x60, Correlation: -0.18901285167060203
Candidate: 0x58, Correlation: -0.1880117963293164
Candidate: 0x25, Correlation: -0.18718968718809717
Candidate: 0x27, Correlation: -0.185906994681295
Candidate: 0x4, Correlation: -0.18538549904401605
Candidate: 0x2d, Correlation: -0.1852839828749017
Candidate: 0xf, Correlation: -0.18472926611107304
Candidate: 0x69, Correlation: -0.1847280763419212
Candidate: 0xbc, Correlation: -0.1846604776331146
Candidate: 0x37, Correlation: -0.18446427637399165
Candidate: 0xf4, Correlation: -0.1842329257081913
Candidate: 0x1b, Correlation: -0.18364870887652082
Candidate: 0xc, Correlation: -0.1823235385038512
Candidate: 0x50, Correlation: -0.18149962766243413
Candidate: 0x8f, Correlation: -0.18141275435821347
Candidate: 0x98, Correlation: -0.1812959865528898
Candidate: 0x55, Correlation: -0.18099563943838742
Candidate: 0xc0, Correlation: -0.18099336218175321
Candidate: 0x82, Correlation: -0.18093361401138872
Candidate: 0x28, Correlation: -0.17996506716650193
Candidate: 0xeb, Correlation: -0.17990068415913862
Candidate: 0x49, Correlation: -0.17957957620217357
Candidate: 0x19, Correlation: -0.1794115553637876
Candidate: 0xb0, Correlation: -0.1786790864443713
Candidate: 0x43, Correlation: -0.17777847857155643
Candidate: 0x11, Correlation: -0.17774791407344007
Candidate: 0xe5, Correlation: -0.17754163099592185
