Candidate: 0x83, Correlation: -0.31841549937247116
Candidate: 0x7b, Correlation: -0.31004467264021945
Candidate: 0x85, Correlation: -0.30672664922321036
Candidate: 0x86, Correlation: -0.30506831440115667
Candidate: 0x89, Correlation: -0.29244602818833787
Candidate: 0x8e, Correlation: -0.28700990357192524
Candidate: 0x8d, Correlation: -0.2856384165404376
Candidate: 0x45, Correlation: -0.2757538582320452
Candidate: 0x88, Correlation: -0.2723791482029671
Candidate: 0x79, Correlation: -0.2607907312933494
Candidate: 0x46, Correlation: -0.25912185723390246
Candidate: 0xd, Correlation: -0.25772493717843625
Candidate: 0xe, Correlation: -0.25693328974273266
Candidate: 0xc5, Correlation: -0.2549807379021007
Candidate: 0x39, Correlation: -0.24638989340266126
Candidate: 0x49, Correlation: -0.2442393778904767
Candidate: 0x84, Correlation: -0.24252265995976216
Candidate: 0xc6, Correlation: -0.2363153302519282
Candidate: 0xb9, Correlation: -0.23414986503639476
Candidate: 0x76, Correlation: -0.23412125647767051
Candidate: 0x8b, Correlation: -0.22870079904606716
Candidate: 0x8a, Correlation: -0.22665457491118784
Candidate: 0x78, Correlation: -0.2241391065147076
Candidate: 0x41, Correlation: -0.21915808559702335
Candidate: 0x75, Correlation: -0.21904343935464024
Candidate: 0xc9, Correlation: -0.2162134638046873
Candidate: 0x7c, Correlation: -0.21572945893819978
Candidate: 0xff, Correlation: -0.21410619691222735
Candidate: 0xdf, Correlation: -0.2122632692787127
Candidate: 0x73, Correlation: -0.21179452301362336
Candidate: 0x42, Correlation: -0.2112582973332376
Candidate: 0x48, Correlation: -0.2102832196615506
Candidate: 0x3a, Correlation: -0.20863691967270426
Candidate: 0x69, Correlation: -0.20659518373343352
Candidate: 0x7a, Correlation: -0.20564875705324545
Candidate: 0x95, Correlation: -0.20559896936562236
Candidate: 0x87, Correlation: -0.2052749069100342
Candidate: 0xc1, Correlation: -0.20476232877698378
Candidate: 0xb5, Correlation: -0.2038270282419327
Candidate: 0x1f, Correlation: -0.20265323609746336
