Candidate: 0x48, Correlation: -0.5442188676790923
Candidate: 0xe0, Correlation: -0.5378997013743677
Candidate: 0x80, Correlation: -0.5000295986505237
Candidate: 0x64, Correlation: -0.49611966489230225
Candidate: 0x8, Correlation: -0.4944346778736792
Candidate: 0x50, Correlation: -0.49257582228666286
Candidate: 0x68, Correlation: -0.4920516679286462
Candidate: 0x40, Correlation: -0.48501496305435277
Candidate: 0x28, Correlation: -0.48327739308111767
Candidate: 0xb, Correlation: -0.4832550057779307
Candidate: 0x84, Correlation: -0.4805859593134047
Candidate: 0x60, Correlation: -0.4792032274809921
Candidate: 0xa4, Correlation: -0.47602049108256345
Candidate: 0xeb, Correlation: -0.45349282125651597
Candidate: 0xe4, Correlation: -0.44841863321204706
Candidate: 0x88, Correlation: -0.44544487599296984
Candidate: 0xe8, Correlation: -0.44020892136570766
Candidate: 0x0, Correlation: -0.4392322808040429
Candidate: 0x4, Correlation: -0.4347938613988084
Candidate: 0x20, Correlation: -0.42850278813589
Candidate: 0xc4, Correlation: -0.4283506660927564
Candidate: 0x4b, Correlation: -0.4217028827917132
Candidate: 0x10, Correlation: -0.41865944785073217
Candidate: 0x30, Correlation: -0.4145761099545683
Candidate: 0x9, Correlation: -0.41246683796682215
Candidate: 0x8c, Correlation: -0.4096698192734233
Candidate: 0xe2, Correlation: -0.4088454459707031
Candidate: 0x3, Correlation: -0.4055658270954148
Candidate: 0xe1, Correlation: -0.4011169476472235
Candidate: 0x2b, Correlation: -0.38997471884843976
Candidate: 0xa, Correlation: -0.3889574198982286
Candidate: 0xe9, Correlation: -0.38584890290016105
Candidate: 0xf0, Correlation: -0.3829257663540018
Candidate: 0xe3, Correlation: -0.37684601373485194
Candidate: 0xb4, Correlation: -0.3766984381394034
Candidate: 0x58, Correlation: -0.3723273668540072
Candidate: 0x24, Correlation: -0.3672237664571428
Candidate: 0x4a, Correlation: -0.36582885081083083
Candidate: 0xea, Correlation: -0.36009053881402964
Candidate: 0x4c, Correlation: -0.3594713791122223
Candidate: 0xa0, Correlation: -0.3568363828678681
Candidate: 0xa6, Correlation: -0.3537709584006153
Candidate: 0x49, Correlation: -0.353731156718835
Candidate: 0xa5, Correlation: -0.35220330410427725
