Candidate: 0x47, Correlation: -0.35326199086062315
Candidate: 0x7e, Correlation: -0.3380708955770322
Candidate: 0x87, Correlation: -0.3346960374229277
Candidate: 0x67, Correlation: -0.33220363567376615
Candidate: 0x82, Correlation: -0.3191732297314551
Candidate: 0x5f, Correlation: -0.2914319603307542
Candidate: 0xc7, Correlation: -0.286709866600516
Candidate: 0x4f, Correlation: -0.2858872695433357
Candidate: 0xfe, Correlation: -0.27020573466767095
Candidate: 0x81, Correlation: -0.26216086254749876
Candidate: 0x7, Correlation: -0.25464023567627264
Candidate: 0x2, Correlation: -0.25375745054048304
Candidate: 0x80, Correlation: -0.24841136817540346
Candidate: 0x8f, Correlation: -0.2454537638959983
Candidate: 0x27, Correlation: -0.2420773389137993
Candidate: 0x3f, Correlation: -0.24182299555973402
Candidate: 0x6f, Correlation: -0.24086058267575938
Candidate: 0xa7, Correlation: -0.2407973218950808
Candidate: 0xe4, Correlation: -0.23928563216422097
Candidate: 0xd8, Correlation: -0.2376294747603136
Candidate: 0x7d, Correlation: -0.23583495351143186
Candidate: 0x18, Correlation: -0.23328021914698818
Candidate: 0xe2, Correlation: -0.22950015507722932
Candidate: 0xe0, Correlation: -0.22779955404979935
Candidate: 0x20, Correlation: -0.22647203382203368
Candidate: 0xe, Correlation: -0.2250242718293228
Candidate: 0xf0, Correlation: -0.2240212640646596
Candidate: 0x7f, Correlation: -0.22368510237533645
Candidate: 0x10, Correlation: -0.22019535670026397
Candidate: 0x57, Correlation: -0.21859060604613786
Candidate: 0x0, Correlation: -0.21439420552836874
Candidate: 0xf2, Correlation: -0.2113694715868614
Candidate: 0xe7, Correlation: -0.20746233209010662
Candidate: 0x63, Correlation: -0.20649716635603718
Candidate: 0x1f, Correlation: -0.20580430556787677
Candidate: 0xcf, Correlation: -0.20549571359678787
Candidate: 0x9f, Correlation: -0.20474910914723635
Candidate: 0x6b, Correlation: -0.20365166811689275
Candidate: 0x66, Correlation: -0.20214122656871927
Candidate: 0xee, Correlation: -0.20025734320144836
Candidate: 0x7a, Correlation: -0.1988244902080676
