Candidate: 0x77, Correlation: -0.309257295221537
Candidate: 0x87, Correlation: -0.30414346258912417
Candidate: 0x67, Correlation: -0.2722045975211854
Candidate: 0xaf, Correlation: -0.267195851851619
Candidate: 0xf7, Correlation: -0.25496428645528496
Candidate: 0xef, Correlation: -0.2542998468582724
Candidate: 0x7, Correlation: -0.2522823895164427
Candidate: 0x2f, Correlation: -0.249413476009383
Candidate: 0xdf, Correlation: -0.24081439475583025
Candidate: 0x9f, Correlation: -0.23860077207567038
Candidate: 0xcf, Correlation: -0.23703476635215592
Candidate: 0x1f, Correlation: -0.23591716402516166
Candidate: 0x6f, Correlation: -0.22379116343124664
Candidate: 0x97, Correlation: -0.22257816752734189
Candidate: 0xf, Correlation: -0.2212903855517666
Candidate: 0x8f, Correlation: -0.2192806011791307
Candidate: 0x4f, Correlation: -0.21496317009628577
Candidate: 0x50, Correlation: -0.21263680157804732
Candidate: 0x5f, Correlation: -0.21022351808018472
Candidate: 0xb0, Correlation: -0.20996573844215696
Candidate: 0x17, Correlation: -0.19911992526824107
Candidate: 0xae, Correlation: -0.1975000156283706
Candidate: 0x30, Correlation: -0.19455225825950226
Candidate: 0x19, Correlation: -0.19349742775950235
Candidate: 0x9, Correlation: -0.19065175969507228
Candidate: 0xe7, Correlation: -0.19013772039375537
Candidate: 0xd0, Correlation: -0.19005446691922337
Candidate: 0x90, Correlation: -0.18947165676765035
Candidate: 0xce, Correlation: -0.1849710711583429
Candidate: 0x4e, Correlation: -0.18488949583936942
Candidate: 0x78, Correlation: -0.18435189688682677
Candidate: 0xf9, Correlation: -0.18188925129852374
Candidate: 0x88, Correlation: -0.18089502010246503
Candidate: 0x57, Correlation: -0.1798245886489848
Candidate: 0xe9, Correlation: -0.17930558571621022
Candidate: 0x66, Correlation: -0.17647900285254947
Candidate: 0xd7, Correlation: -0.173352224755578
Candidate: 0x76, Correlation: -0.17104487271818564
Candidate: 0x79, Correlation: -0.17039465341504884
Candidate: 0x70, Correlation: -0.16906249399104
Candidate: 0x6b, Correlation: -0.16707907266699715
Candidate: 0x63, Correlation: -0.16612554593553724
Candidate: 0x6e, Correlation: -0.1658830089093952
Candidate: 0x15, Correlation: -0.1655250564950919
Candidate: 0xd8, Correlation: -0.16525009842278118
Candidate: 0x11, Correlation: -0.1607595319720401
Candidate: 0xf8, Correlation: -0.16037440597445463
Candidate: 0x27, Correlation: -0.1596765817815744
Candidate: 0xa0, Correlation: -0.15907517882678499
Candidate: 0x65, Correlation: -0.15890401905799043
Candidate: 0x7f, Correlation: -0.15781368190313305
Candidate: 0x51, Correlation: -0.1570574216601703
Candidate: 0xa7, Correlation: -0.1563174818389606
Candidate: 0x37, Correlation: -0.1560848483067976
Candidate: 0xc6, Correlation: -0.15568714025547653
Candidate: 0xe0, Correlation: -0.15480660247519606
Candidate: 0xb7, Correlation: -0.1539981034447205
Candidate: 0x2e, Correlation: -0.15390929605422324
Candidate: 0xb6, Correlation: -0.15380532271740374
Candidate: 0x89, Correlation: -0.15332815104086106
Candidate: 0x8e, Correlation: -0.15263472679728426
Candidate: 0xb2, Correlation: -0.15129780755174502
Candidate: 0xf0, Correlation: -0.15105326418472276
Candidate: 0xf5, Correlation: -0.15098970704795234
Candidate: 0x16, Correlation: -0.14926204600601156
Candidate: 0x60, Correlation: -0.14912624705849528
Candidate: 0xe8, Correlation: -0.14872722114706377
Candidate: 0x47, Correlation: -0.1486690522399167
Candidate: 0x10, Correlation: -0.147908367855314
Candidate: 0x69, Correlation: -0.1478876001710562
Candidate: 0xd9, Correlation: -0.14757465111182333
Candidate: 0xb1, Correlation: -0.1473481858857665
Candidate: 0x20, Correlation: -0.14598689855640634
Candidate: 0xf1, Correlation: -0.14404438283331542
Candidate: 0xe6, Correlation: -0.14278180327958942
Candidate: 0x6a, Correlation: -0.1417186940027854
Candidate: 0xf6, Correlation: -0.14109520157607408
Candidate: 0xa6, Correlation: -0.14072615777914765
Candidate: 0x52, Correlation: -0.14061204714735495
Candidate: 0x46, Correlation: -0.13982353453815788
Candidate: 0xaa, Correlation: -0.1390012327284943
Candidate: 0xee, Correlation: -0.13847931770461278
Candidate: 0xd, Correlation: -0.1380614556147658
Candidate: 0x85, Correlation: -0.13792220504438454
Candidate: 0x75, Correlation: -0.13767076651869162
Candidate: 0x18, Correlation: -0.13746271929158435
Candidate: 0x91, Correlation: -0.13738195151731125
Candidate: 0xca, Correlation: -0.1369392276624194
Candidate: 0x56, Correlation: -0.13604781533691035
Candidate: 0x8, Correlation: -0.13427020086042563
Candidate: 0xc7, Correlation: -0.13397943749941424
Candidate: 0x5e, Correlation: -0.13305705220226138
Candidate: 0x99, Correlation: -0.1330087631189997
Candidate: 0x9e, Correlation: -0.13234337189130946
Candidate: 0x71, Correlation: -0.13224902717151832
Candidate: 0xd2, Correlation: -0.13166027777892286
Candidate: 0xd6, Correlation: -0.13135900632185288
Candidate: 0x86, Correlation: -0.12904572158392735
Candidate: 0xed, Correlation: -0.12869624889493678
Candidate: 0x4d, Correlation: -0.12803840256834825
Candidate: 0xad, Correlation: -0.1277605850601066
Candidate: 0x4a, Correlation: -0.12770901077417227
Candidate: 0x68, Correlation: -0.12569460621860035
Candidate: 0xe, Correlation: -0.12420564146434104
Candidate: 0xb8, Correlation: -0.1223931167735521
Candidate: 0xbe, Correlation: -0.12152017613947487
Candidate: 0x7b, Correlation: -0.12151393563296237
Candidate: 0x8b, Correlation: -0.12150245149351285
Candidate: 0x5a, Correlation: -0.12131662107699416
Candidate: 0xe5, Correlation: -0.11978672031739951
Candidate: 0x7e, Correlation: -0.11965952575467989
Candidate: 0x29, Correlation: -0.11811625996674759
Candidate: 0x61, Correlation: -0.11780376804096333
Candidate: 0x6d, Correlation: -0.11587212937416085
Candidate: 0x3e, Correlation: -0.11493071265750142
Candidate: 0x59, Correlation: -0.11428517737758345
Candidate: 0xd1, Correlation: -0.11352468647235413
Candidate: 0x5b, Correlation: -0.1130360515752291
Candidate: 0x31, Correlation: -0.11205678044048255
Candidate: 0xea, Correlation: -0.11022125336936735
Candidate: 0x5, Correlation: -0.10921726395810691
Candidate: 0xc8, Correlation: -0.10881086975278915
Candidate: 0xa8, Correlation: -0.10878810762532902
Candidate: 0x6, Correlation: -0.10847141262191964
Candidate: 0x7a, Correlation: -0.10784050029068226
Candidate: 0xda, Correlation: -0.1069125080214059
Candidate: 0x36, Correlation: -0.10685059137681571
Candidate: 0x72, Correlation: -0.10681308428182744
Candidate: 0x62, Correlation: -0.1065238193143115
Candidate: 0x73, Correlation: -0.10580632816399252
Candidate: 0x83, Correlation: -0.10546541834635137
Candidate: 0xa1, Correlation: -0.10411658885479633
Candidate: 0x96, Correlation: -0.10410304655279323
Candidate: 0xe4, Correlation: -0.10389714274489914
Candidate: 0xfa, Correlation: -0.10347996611339082
Candidate: 0xff, Correlation: -0.10288213129323279
Candidate: 0x8d, Correlation: -0.10175254829727366
Candidate: 0x92, Correlation: -0.100774834734954
Candidate: 0xb, Correlation: -0.1007022438819427
Candidate: 0x26, Correlation: -0.10039893518399645
Candidate: 0xf4, Correlation: -0.09911792800323636
Candidate: 0x98, Correlation: -0.09875004936028885
Candidate: 0xd5, Correlation: -0.09818343867065496
Candidate: 0x95, Correlation: -0.09807887717134726
Candidate: 0xde, Correlation: -0.09800723911648
Candidate: 0x1e, Correlation: -0.09729402537454175
Candidate: 0x4, Correlation: -0.09677512963417481
Candidate: 0xc0, Correlation: -0.09653624309461514
