Candidate: 0x32, Correlation: -0.44196660287055234
Candidate: 0xf1, Correlation: -0.4134680990606071
Candidate: 0xd1, Correlation: -0.4124261524670013
Candidate: 0x30, Correlation: -0.3961817857252192
Candidate: 0x4b, Correlation: -0.39415717557387037
Candidate: 0x14, Correlation: -0.3841953431711944
Candidate: 0x2e, Correlation: -0.3750508965588092
Candidate: 0x8c, Correlation: -0.37385421350093373
Candidate: 0x94, Correlation: -0.3705833347248717
Candidate: 0xb2, Correlation: -0.36896940698608593
Candidate: 0x12, Correlation: -0.3612813075811823
Candidate: 0xc, Correlation: -0.35844256486080334
Candidate: 0x91, Correlation: -0.3562306223522265
Candidate: 0x2c, Correlation: -0.3475709673519225
Candidate: 0x72, Correlation: -0.34521567903689854
Candidate: 0xb0, Correlation: -0.3425562790716366
Candidate: 0xac, Correlation: -0.33920386870137165
Candidate: 0x10, Correlation: -0.3354504237148923
Candidate: 0xf0, Correlation: -0.3319515564505381
Candidate: 0xf3, Correlation: -0.3289985990351842
Candidate: 0xcd, Correlation: -0.32614295703114976
Candidate: 0xae, Correlation: -0.3236140393424487
Candidate: 0xed, Correlation: -0.3216263314239917
Candidate: 0x42, Correlation: -0.32129753949143197
Candidate: 0xf9, Correlation: -0.3188156309558481
Candidate: 0xcb, Correlation: -0.3181126518150772
Candidate: 0xe1, Correlation: -0.3174863546710159
Candidate: 0xe, Correlation: -0.31548421370695645
Candidate: 0xb1, Correlation: -0.31131028866139826
Candidate: 0x92, Correlation: -0.310874442937637
Candidate: 0x33, Correlation: -0.309371991651563
Candidate: 0xd3, Correlation: -0.30744659302379235
Candidate: 0x96, Correlation: -0.30705714169523035
Candidate: 0xd0, Correlation: -0.306691249340175
Candidate: 0x2b, Correlation: -0.3044750382580807
Candidate: 0xb8, Correlation: -0.3021628894245613
Candidate: 0xec, Correlation: -0.30059869287945334
Candidate: 0x49, Correlation: -0.30002343728351816
Candidate: 0xd9, Correlation: -0.2997581458462004
Candidate: 0x6c, Correlation: -0.29970629687109623
Candidate: 0x4a, Correlation: -0.295360558098726
Candidate: 0x47, Correlation: -0.2943868680714015
Candidate: 0x8b, Correlation: -0.2936213080819607
Candidate: 0x71, Correlation: -0.29297028243742407
Candidate: 0x8e, Correlation: -0.2915540438302378
Candidate: 0x70, Correlation: -0.28389152140944196
Candidate: 0x90, Correlation: -0.28359183218069084
Candidate: 0xcc, Correlation: -0.28341081976591287
Candidate: 0x9c, Correlation: -0.28152578115143134
Candidate: 0x3b, Correlation: -0.2811970122130763
Candidate: 0x1, Correlation: -0.27995317117516627
Candidate: 0x43, Correlation: -0.2798081646512951
Candidate: 0xb6, Correlation: -0.278541249252056
Candidate: 0x51, Correlation: -0.27777768915097495
Candidate: 0x16, Correlation: -0.27712097479072983
Candidate: 0x4c, Correlation: -0.27456769598043596
Candidate: 0x8d, Correlation: -0.2729927532129687
Candidate: 0xad, Correlation: -0.27118140246868355
Candidate: 0x24, Correlation: -0.26943627705261636
Candidate: 0x2d, Correlation: -0.2687652678193952
Candidate: 0x3a, Correlation: -0.26867736738737524
Candidate: 0xf8, Correlation: -0.2674535521726977
Candidate: 0x54, Correlation: -0.26668570669787106
Candidate: 0x9a, Correlation: -0.26564101468079176
Candidate: 0x6b, Correlation: -0.26313133314614134
Candidate: 0x98, Correlation: -0.2625982640686135
Candidate: 0x15, Correlation: -0.2617271443209968
Candidate: 0xb, Correlation: -0.2616415598839954
Candidate: 0xa1, Correlation: -0.2609697928496213
Candidate: 0x40, Correlation: -0.2591090884845514
Candidate: 0x6e, Correlation: -0.2588139066798153
Candidate: 0x18, Correlation: -0.2582861610227733
Candidate: 0xf2, Correlation: -0.2576254598438848
Candidate: 0xa4, Correlation: -0.25203932531459006
Candidate: 0xab, Correlation: -0.25195755544278103
Candidate: 0x93, Correlation: -0.25170150851479095
Candidate: 0xd4, Correlation: -0.2513543347530663
Candidate: 0xb3, Correlation: -0.24833300006890296
Candidate: 0x95, Correlation: -0.248109489571505
Candidate: 0x73, Correlation: -0.2463327035588891
Candidate: 0x31, Correlation: -0.2461056277111789
Candidate: 0x34, Correlation: -0.24602194708698466
Candidate: 0x99, Correlation: -0.24401514626280288
Candidate: 0x1c, Correlation: -0.2429131303140782
Candidate: 0xd, Correlation: -0.24204000102954065
Candidate: 0x6f, Correlation: -0.24165669542547186
Candidate: 0xc8, Correlation: -0.24105255336198797
Candidate: 0xb4, Correlation: -0.24015537667609207
Candidate: 0x52, Correlation: -0.2400583104543515
Candidate: 0xef, Correlation: -0.239799049793193
Candidate: 0xba, Correlation: -0.23724113922714812
Candidate: 0xfb, Correlation: -0.23533065299937705
Candidate: 0x38, Correlation: -0.23492919178349572
Candidate: 0x83, Correlation: -0.2320437945463985
Candidate: 0x6d, Correlation: -0.23190581952060374
Candidate: 0xeb, Correlation: -0.2310743189502054
Candidate: 0xc2, Correlation: -0.23001677780521132
Candidate: 0x3e, Correlation: -0.2292612538271826
Candidate: 0x89, Correlation: -0.22908497404902514
Candidate: 0xd8, Correlation: -0.22905391818185367
Candidate: 0xdd, Correlation: -0.22869920129839863
Candidate: 0xc3, Correlation: -0.22732783909387566
Candidate: 0xf5, Correlation: -0.22629880673498393
Candidate: 0x82, Correlation: -0.22510631258145722
Candidate: 0xd6, Correlation: -0.22334210047088698
Candidate: 0x50, Correlation: -0.22147829415994003
Candidate: 0xcf, Correlation: -0.22137985253015677
Candidate: 0xc9, Correlation: -0.22132657320894628
Candidate: 0x11, Correlation: -0.22052439792721426
Candidate: 0xc7, Correlation: -0.21943259948362437
Candidate: 0xca, Correlation: -0.21913315681624948
Candidate: 0xb7, Correlation: -0.2179056127486501
Candidate: 0x2f, Correlation: -0.21784852732620744
Candidate: 0xb9, Correlation: -0.21677874976580028
Candidate: 0x3, Correlation: -0.2166925869851924
Candidate: 0x23, Correlation: -0.21602701993089096
Candidate: 0xb5, Correlation: -0.21589339181750392
Candidate: 0xbb, Correlation: -0.2151639849548902
Candidate: 0xc0, Correlation: -0.21240878328830906
Candidate: 0xe3, Correlation: -0.21188733727157127
Candidate: 0xd5, Correlation: -0.2115163326427413
Candidate: 0x22, Correlation: -0.21065874432054582
Candidate: 0x29, Correlation: -0.20826953690553515
Candidate: 0xe9, Correlation: -0.20795792781885142
Candidate: 0x53, Correlation: -0.2077330525894256
Candidate: 0x8, Correlation: -0.2071460093756236
Candidate: 0x2a, Correlation: -0.20658055451658297
Candidate: 0x27, Correlation: -0.2059942282897396
Candidate: 0x4d, Correlation: -0.20578706347813966
Candidate: 0x13, Correlation: -0.20508191792781696
Candidate: 0xbc, Correlation: -0.20434805113700802
Candidate: 0x63, Correlation: -0.2027243806224552
Candidate: 0x4f, Correlation: -0.20224237114637014
Candidate: 0x78, Correlation: -0.2017933295364908
Candidate: 0xa6, Correlation: -0.20164987198002413
Candidate: 0x79, Correlation: -0.20029823921327738
Candidate: 0xee, Correlation: -0.1999041732113085
Candidate: 0x3c, Correlation: -0.19916912574772905
Candidate: 0x48, Correlation: -0.19873033770252982
Candidate: 0xa8, Correlation: -0.19860112129079843
Candidate: 0xce, Correlation: -0.19802728093609437
Candidate: 0xe0, Correlation: -0.1978024175566176
Candidate: 0x9e, Correlation: -0.19754295694027624
Candidate: 0x46, Correlation: -0.1971344149511401
Candidate: 0x69, Correlation: -0.19698733576510735
Candidate: 0x45, Correlation: -0.19696482138311977
Candidate: 0xfd, Correlation: -0.19677575674943262
Candidate: 0xa3, Correlation: -0.19645257429546625
Candidate: 0x1b, Correlation: -0.19611271490620083
Candidate: 0x9, Correlation: -0.19513636280874416
Candidate: 0xf6, Correlation: -0.19473012643867801
Candidate: 0x7b, Correlation: -0.19442738378974517
Candidate: 0x0, Correlation: -0.19434423393213465
Candidate: 0xdb, Correlation: -0.1940666602203776
Candidate: 0xdc, Correlation: -0.19259045657869125
Candidate: 0x8f, Correlation: -0.19240913041291013
Candidate: 0x87, Correlation: -0.19181648739278664
Candidate: 0xf4, Correlation: -0.19140300585177888
Candidate: 0xc5, Correlation: -0.18859046077712432
Candidate: 0xaf, Correlation: -0.18830308390318715
Candidate: 0x61, Correlation: -0.1870770780664716
Candidate: 0x8a, Correlation: -0.18681440555069723
Candidate: 0x3f, Correlation: -0.1867398815677026
Candidate: 0xd2, Correlation: -0.1866695910718156
Candidate: 0x39, Correlation: -0.18544978921831712
Candidate: 0x37, Correlation: -0.18488196248269367
Candidate: 0x4e, Correlation: -0.1845757114131544
Candidate: 0x97, Correlation: -0.1844125423153813
Candidate: 0xa9, Correlation: -0.18321199546112218
Candidate: 0xc1, Correlation: -0.18320432277332813
Candidate: 0x35, Correlation: -0.18316513620143568
Candidate: 0x41, Correlation: -0.18254364261261039
Candidate: 0x36, Correlation: -0.182115734305242
Candidate: 0x9d, Correlation: -0.1819793372307189
Candidate: 0xda, Correlation: -0.18056418211357628
Candidate: 0xa0, Correlation: -0.17977341611440698
Candidate: 0x74, Correlation: -0.17661860099276805
Candidate: 0xc6, Correlation: -0.17650508992305866
Candidate: 0x81, Correlation: -0.1750161908947515
Candidate: 0xbe, Correlation: -0.17477774311585448
Candidate: 0x77, Correlation: -0.17306584113050047
Candidate: 0xe4, Correlation: -0.1729213635304119
Candidate: 0x64, Correlation: -0.1726089435936362
Candidate: 0x7a, Correlation: -0.1723941292825411
Candidate: 0x1a, Correlation: -0.16846839664413724
Candidate: 0xf7, Correlation: -0.16836107202342002
Candidate: 0x59, Correlation: -0.1680489693244834
Candidate: 0x9b, Correlation: -0.1672301836369258
Candidate: 0x58, Correlation: -0.1671169664035362
Candidate: 0xe8, Correlation: -0.1659849543652808
Candidate: 0x75, Correlation: -0.16586807888804292
Candidate: 0x5b, Correlation: -0.16546094909016223
Candidate: 0x80, Correlation: -0.162989533351737
Candidate: 0x20, Correlation: -0.16281224771662517
Candidate: 0xaa, Correlation: -0.1623888549413081
Candidate: 0x1f, Correlation: -0.16126480645847197
Candidate: 0xc4, Correlation: -0.16095725597215896
Candidate: 0x26, Correlation: -0.16047986659237928
Candidate: 0xfa, Correlation: -0.15783532808304232
Candidate: 0x56, Correlation: -0.1573104276041288
Candidate: 0xf, Correlation: -0.1565476705951383
Candidate: 0x67, Correlation: -0.15571458265528118
Candidate: 0x17, Correlation: -0.15490916042626318
Candidate: 0x44, Correlation: -0.15186093071864634
Candidate: 0x7, Correlation: -0.14889998160083823
Candidate: 0x25, Correlation: -0.1479852041587529
Candidate: 0x21, Correlation: -0.1471009427709724
Candidate: 0xa5, Correlation: -0.14561765461681156
Candidate: 0x55, Correlation: -0.14504618351950432
Candidate: 0x5a, Correlation: -0.1442429111187316
Candidate: 0xbd, Correlation: -0.1436028204864775
Candidate: 0x76, Correlation: -0.14354206716659945
Candidate: 0x28, Correlation: -0.14335860279184404
