Candidate: 0x68, Correlation: -0.6406297553430474
Candidate: 0x91, Correlation: -0.6006379100609361
Candidate: 0x11, Correlation: -0.5977580872167105
Candidate: 0x99, Correlation: -0.5811227392721787
Candidate: 0x19, Correlation: -0.5775526019533004
Candidate: 0x88, Correlation: -0.5374154782805961
Candidate: 0x58, Correlation: -0.49786564601924577
Candidate: 0xa8, Correlation: -0.4911803703051677
Candidate: 0x6c, Correlation: -0.4800079659078194
Candidate: 0x69, Correlation: -0.4756459386806149
Candidate: 0x60, Correlation: -0.4681949430306776
Candidate: 0xe8, Correlation: -0.457210966027929
Candidate: 0x66, Correlation: -0.4532438751926731
Candidate: 0x95, Correlation: -0.4302634298364504
Candidate: 0x15, Correlation: -0.4240268644664028
Candidate: 0xb1, Correlation: -0.41325030424626163
Candidate: 0x9d, Correlation: -0.4131657153398682
Candidate: 0x31, Correlation: -0.40930245685301225
Candidate: 0xa1, Correlation: -0.40741820377927324
Candidate: 0x1d, Correlation: -0.4065276096845856
Candidate: 0x21, Correlation: -0.4030724469050957
Candidate: 0x78, Correlation: -0.4003737564528009
Candidate: 0x51, Correlation: -0.39963860045894756
Candidate: 0x8f, Correlation: -0.39767150857198713
Candidate: 0xb9, Correlation: -0.3971776541965161
Candidate: 0xd1, Correlation: -0.39274046034609
Candidate: 0x39, Correlation: -0.39271690296708006
Candidate: 0xf, Correlation: -0.3904036491968024
Candidate: 0xa9, Correlation: -0.3890315581850301
Candidate: 0x29, Correlation: -0.38415727159562857
Candidate: 0x59, Correlation: -0.38374364905284264
Candidate: 0x97, Correlation: -0.3819429436779879
Candidate: 0x8c, Correlation: -0.3801553618590518
Candidate: 0xd9, Correlation: -0.3764758864317209
Candidate: 0xc8, Correlation: -0.37612243727585004
Candidate: 0x17, Correlation: -0.37430877037444615
Candidate: 0x90, Correlation: -0.364983354942852
Candidate: 0x80, Correlation: -0.36438811285508604
Candidate: 0x89, Correlation: -0.36154341882975266
Candidate: 0xc9, Correlation: -0.35879128397465376
Candidate: 0x10, Correlation: -0.356899216724798
Candidate: 0x49, Correlation: -0.3486745012295241
Candidate: 0x8, Correlation: -0.34816669941683426
Candidate: 0x98, Correlation: -0.3468333897650961
Candidate: 0xf9, Correlation: -0.34375435269996524
Candidate: 0x74, Correlation: -0.34232820016691895
Candidate: 0x5c, Correlation: -0.3404555966791418
Candidate: 0x86, Correlation: -0.338641447277554
Candidate: 0x18, Correlation: -0.33850533428548424
Candidate: 0x7d, Correlation: -0.3354747249364161
