Candidate: 0x13, Correlation: -0.42237544908677016
Candidate: 0x12, Correlation: -0.38082726472912243
Candidate: 0x11, Correlation: -0.3661072657210375
Candidate: 0x15, Correlation: -0.3525149605381003
Candidate: 0x14, Correlation: -0.34842757196925683
Candidate: 0x16, Correlation: -0.3378520135002525
Candidate: 0x17, Correlation: -0.3228130318632972
Candidate: 0xf, Correlation: -0.3205405698522516
Candidate: 0x10, Correlation: -0.31365567175916137
Candidate: 0xe, Correlation: -0.31233447267659303
Candidate: 0xd, Correlation: -0.2800502677526318
Candidate: 0xf3, Correlation: -0.2753671235715031
Candidate: 0x73, Correlation: -0.26922205470006944
Candidate: 0x3, Correlation: -0.26729170494418447
Candidate: 0x18, Correlation: -0.26510690117250696
Candidate: 0x19, Correlation: -0.25949836793126896
Candidate: 0x93, Correlation: -0.25849216591856267
Candidate: 0x33, Correlation: -0.2547526953778007
Candidate: 0xb, Correlation: -0.2503631977653473
Candidate: 0x23, Correlation: -0.2464178279377075
Candidate: 0x83, Correlation: -0.24469608500295406
Candidate: 0xa, Correlation: -0.23737622228604277
Candidate: 0xb3, Correlation: -0.23580253998990824
Candidate: 0x43, Correlation: -0.23393384274231924
Candidate: 0x53, Correlation: -0.23309446231294792
Candidate: 0x1a, Correlation: -0.23090951393796724
Candidate: 0xc, Correlation: -0.23061108422680274
Candidate: 0xe3, Correlation: -0.23041993537887684
Candidate: 0x63, Correlation: -0.2283258590196194
Candidate: 0x92, Correlation: -0.22353438759257419
Candidate: 0xa3, Correlation: -0.2217967213887211
Candidate: 0xc3, Correlation: -0.2200762610350485
Candidate: 0xd3, Correlation: -0.21640981290608413
Candidate: 0x9, Correlation: -0.20967191824953815
Candidate: 0x1b, Correlation: -0.20833521379386202
Candidate: 0x91, Correlation: -0.20682834921954082
Candidate: 0x95, Correlation: -0.19408891666514402
Candidate: 0x94, Correlation: -0.18802265834951348
Candidate: 0x96, Correlation: -0.18108368999482788
Candidate: 0x7, Correlation: -0.1789047983200356
Candidate: 0x3f, Correlation: -0.17444781085012664
Candidate: 0x8, Correlation: -0.16768929603416824
Candidate: 0xd2, Correlation: -0.16653509993282994
Candidate: 0x97, Correlation: -0.1661486434038144
Candidate: 0x8f, Correlation: -0.16496021704568758
Candidate: 0x8e, Correlation: -0.16384220329370627
Candidate: 0x6, Correlation: -0.16315713373845736
Candidate: 0x40, Correlation: -0.16091925316873953
Candidate: 0x90, Correlation: -0.15882756690351466
Candidate: 0xbf, Correlation: -0.15409307164442543
Candidate: 0x1d, Correlation: -0.1518216762985306
Candidate: 0x1e, Correlation: -0.15091069159037704
Candidate: 0x4f, Correlation: -0.15088022235893314
Candidate: 0xfb, Correlation: -0.15016134949992535
Candidate: 0xd4, Correlation: -0.14902708421471175
Candidate: 0xd5, Correlation: -0.14896003486077977
Candidate: 0x57, Correlation: -0.14597282710075657
Candidate: 0xd1, Correlation: -0.14449770400606185
Candidate: 0x51, Correlation: -0.14253244935090734
Candidate: 0x50, Correlation: -0.14215138702851074
Candidate: 0x7b, Correlation: -0.14092981930630116
Candidate: 0x1c, Correlation: -0.14078837188879392
Candidate: 0x52, Correlation: -0.14062458381228027
Candidate: 0x42, Correlation: -0.13823224558216063
Candidate: 0x5f, Correlation: -0.13774612180023477
Candidate: 0x8b, Correlation: -0.1368443799467372
Candidate: 0xfe, Correlation: -0.13628413284617172
