Candidate: 0x76, Correlation: -0.6948515192793535
Candidate: 0x36, Correlation: -0.536600515169763
Candidate: 0x26, Correlation: -0.5140195384802677
Candidate: 0x66, Correlation: -0.5010668106203968
Candidate: 0xf6, Correlation: -0.46051179792768243
Candidate: 0x1e, Correlation: -0.46030494539984457
Candidate: 0x77, Correlation: -0.4540469939031106
Candidate: 0x75, Correlation: -0.4487263297758588
Candidate: 0x96, Correlation: -0.4362161987278243
Candidate: 0x16, Correlation: -0.4340924754347509
Candidate: 0x9e, Correlation: -0.43011137198424837
Candidate: 0x7e, Correlation: -0.429469600689789
Candidate: 0xa6, Correlation: -0.422549196121996
Candidate: 0x5e, Correlation: -0.40619131025852934
Candidate: 0x6e, Correlation: -0.39585740145263953
Candidate: 0x3e, Correlation: -0.3953190343164939
Candidate: 0x1a, Correlation: -0.39296569781849666
Candidate: 0x78, Correlation: -0.39196407600697936
Candidate: 0x7a, Correlation: -0.38585487577692723
Candidate: 0x86, Correlation: -0.3846595552352615
Candidate: 0x72, Correlation: -0.3770692870154201
Candidate: 0x74, Correlation: -0.3766570266318834
Candidate: 0x9a, Correlation: -0.3729317440001078
Candidate: 0xce, Correlation: -0.37259023483488357
Candidate: 0xb6, Correlation: -0.3708711829053775
Candidate: 0x56, Correlation: -0.36743088380545846
Candidate: 0x73, Correlation: -0.3643378635335946
Candidate: 0x1d, Correlation: -0.3634977591576593
Candidate: 0x1c, Correlation: -0.3545494738756093
Candidate: 0xc6, Correlation: -0.3498882290197414
Candidate: 0x2a, Correlation: -0.34974561913503466
Candidate: 0x3a, Correlation: -0.34700596359257224
Candidate: 0x9c, Correlation: -0.339785824555416
Candidate: 0x7c, Correlation: -0.3355752907284498
Candidate: 0x2e, Correlation: -0.3334705715646102
Candidate: 0x79, Correlation: -0.33178745361265555
Candidate: 0xf2, Correlation: -0.32814376145348917
Candidate: 0xe6, Correlation: -0.3261431114738176
Candidate: 0x5a, Correlation: -0.3194397188711698
Candidate: 0x6a, Correlation: -0.3194146722643623
Candidate: 0x5c, Correlation: -0.3107925277011105
Candidate: 0x46, Correlation: -0.31006567561439813
Candidate: 0xe, Correlation: -0.3074533504529307
Candidate: 0x3c, Correlation: -0.30315084043056273
Candidate: 0xee, Correlation: -0.3031322105536268
Candidate: 0xcf, Correlation: -0.29872247363841914
Candidate: 0x24, Correlation: -0.296066342295013
Candidate: 0x9d, Correlation: -0.2930155739379834
Candidate: 0x6, Correlation: -0.2917594098320385
Candidate: 0x25, Correlation: -0.29101536158557934
Candidate: 0xd1, Correlation: -0.2878176331163544
Candidate: 0xfe, Correlation: -0.2868903907495999
Candidate: 0xfa, Correlation: -0.2866310260750418
Candidate: 0x2c, Correlation: -0.2838699826317678
Candidate: 0x4e, Correlation: -0.28334165066844125
Candidate: 0xf5, Correlation: -0.28261310495170167
Candidate: 0xf7, Correlation: -0.28261146764597345
Candidate: 0x71, Correlation: -0.28137947881435005
Candidate: 0x6c, Correlation: -0.279619837269986
Candidate: 0xd2, Correlation: -0.27947917413685713
Candidate: 0x7b, Correlation: -0.2788825706934757
Candidate: 0x70, Correlation: -0.27766172701063324
Candidate: 0xd6, Correlation: -0.27406830428765694
Candidate: 0x6f, Correlation: -0.2717483179499801
Candidate: 0x8e, Correlation: -0.2711208456467817
Candidate: 0xae, Correlation: -0.27098911247519974
Candidate: 0x19, Correlation: -0.27085149004911885
Candidate: 0xbe, Correlation: -0.27076367497673487
Candidate: 0x64, Correlation: -0.2682586668576261
Candidate: 0x22, Correlation: -0.2670168274638545
Candidate: 0x38, Correlation: -0.2646891771172998
Candidate: 0x62, Correlation: -0.25971397287541464
Candidate: 0x82, Correlation: -0.25880217701744124
Candidate: 0x37, Correlation: -0.2584435225918576
Candidate: 0x34, Correlation: -0.25113717794014
Candidate: 0x32, Correlation: -0.25106209833300747
Candidate: 0xc2, Correlation: -0.24749478172748507
Candidate: 0xb2, Correlation: -0.24745739891254495
Candidate: 0x8a, Correlation: -0.24501650434115016
Candidate: 0x5d, Correlation: -0.24300427899598795
Candidate: 0x3d, Correlation: -0.24278043438383892
Candidate: 0xd0, Correlation: -0.24203013495639195
Candidate: 0xf1, Correlation: -0.24154078362403242
Candidate: 0xaa, Correlation: -0.23570323519023828
Candidate: 0x7d, Correlation: -0.2354862763301193
Candidate: 0x29, Correlation: -0.23543107583998757
Candidate: 0xc1, Correlation: -0.2329956984870473
Candidate: 0xde, Correlation: -0.23280975618267907
Candidate: 0x31, Correlation: -0.2325317996087854
Candidate: 0x6b, Correlation: -0.2321980484769166
Candidate: 0x35, Correlation: -0.23038829555473744
Candidate: 0x7f, Correlation: -0.228402981414888
Candidate: 0xdd, Correlation: -0.2280313282419529
Candidate: 0xf8, Correlation: -0.2268889570953149
Candidate: 0xa4, Correlation: -0.2267943394412018
Candidate: 0xa2, Correlation: -0.22608723357140523
Candidate: 0x1b, Correlation: -0.22511016547080584
Candidate: 0x2d, Correlation: -0.2242822869920092
Candidate: 0xca, Correlation: -0.22420488977451622
Candidate: 0xef, Correlation: -0.22382380682545286
Candidate: 0x83, Correlation: -0.22179207208836726
Candidate: 0xb1, Correlation: -0.22141424228862805
Candidate: 0xf4, Correlation: -0.2209701700185549
Candidate: 0x92, Correlation: -0.21960167284224574
Candidate: 0x99, Correlation: -0.21901127147584057
Candidate: 0x65, Correlation: -0.2170227617077581
Candidate: 0xbf, Correlation: -0.21534675211530374
Candidate: 0xf, Correlation: -0.2137681874133165
Candidate: 0x15, Correlation: -0.21363277832763028
Candidate: 0xc7, Correlation: -0.21338561715046264
Candidate: 0xf3, Correlation: -0.21329448905745502
Candidate: 0xf0, Correlation: -0.21046872673717418
Candidate: 0xcd, Correlation: -0.20740419270687968
Candidate: 0x80, Correlation: -0.20622662368437392
Candidate: 0x39, Correlation: -0.20618323865317686
Candidate: 0x2f, Correlation: -0.20567826672336445
Candidate: 0x67, Correlation: -0.20456640469538934
Candidate: 0xdc, Correlation: -0.20443150501011925
Candidate: 0xa5, Correlation: -0.20435673192701315
Candidate: 0xbd, Correlation: -0.20415103086154593
Candidate: 0x11, Correlation: -0.20327617031496747
Candidate: 0x85, Correlation: -0.20216732816910912
Candidate: 0xc5, Correlation: -0.2018255594761335
Candidate: 0x12, Correlation: -0.2016304851875356
Candidate: 0x81, Correlation: -0.20060239029689017
Candidate: 0xfc, Correlation: -0.1999879553729736
Candidate: 0xfd, Correlation: -0.19982091105435823
Candidate: 0x27, Correlation: -0.19884651014218147
Candidate: 0x28, Correlation: -0.1978214064982872
Candidate: 0x98, Correlation: -0.19761835963312424
Candidate: 0xea, Correlation: -0.19718835196168133
Candidate: 0x97, Correlation: -0.19639728637894313
