Candidate: 0x40, Correlation: -0.8105310950371357
Candidate: 0x29, Correlation: -0.7215962055991518
Candidate: 0x21, Correlation: -0.6967545998170848
Candidate: 0x41, Correlation: -0.650244269955623
Candidate: 0x80, Correlation: -0.6457270334905336
Candidate: 0x3e, Correlation: -0.6276896310623564
Candidate: 0x20, Correlation: -0.6027161869831357
Candidate: 0x48, Correlation: -0.6018398743380019
Candidate: 0x50, Correlation: -0.6007222512047788
Candidate: 0xc0, Correlation: -0.5702784955818103
Candidate: 0x3c, Correlation: -0.5696647762540308
Candidate: 0x49, Correlation: -0.5631069302379421
Candidate: 0x1c, Correlation: -0.546543673236539
Candidate: 0x24, Correlation: -0.5352011992897221
Candidate: 0x27, Correlation: -0.5289322672118127
Candidate: 0x25, Correlation: -0.5282277728661791
Candidate: 0x39, Correlation: -0.5248471177891725
Candidate: 0x28, Correlation: -0.5164260065037246
Candidate: 0x69, Correlation: -0.5142707467336
Candidate: 0x1f, Correlation: -0.5010040015609187
Candidate: 0x1d, Correlation: -0.493808475035022
Candidate: 0x31, Correlation: -0.49350563493924826
Candidate: 0x78, Correlation: -0.48786544305238394
Candidate: 0x70, Correlation: -0.48654496370556527
Candidate: 0xa9, Correlation: -0.4829995700145948
Candidate: 0x61, Correlation: -0.4826426115728469
Candidate: 0x81, Correlation: -0.48203116117226186
Candidate: 0x3f, Correlation: -0.46929389470023275
Candidate: 0x7e, Correlation: -0.4595513693865908
Candidate: 0x2e, Correlation: -0.4585920058790643
Candidate: 0x2c, Correlation: -0.45602648899700887
Candidate: 0xa1, Correlation: -0.45588113994265433
Candidate: 0x44, Correlation: -0.4556996308115258
Candidate: 0x34, Correlation: -0.44711292298765914
Candidate: 0x30, Correlation: -0.4403456324587172
Candidate: 0x1e, Correlation: -0.4395375440025318
Candidate: 0x38, Correlation: -0.43945401072520035
Candidate: 0x9a, Correlation: -0.43770266426985355
Candidate: 0x51, Correlation: -0.4370299206644281
Candidate: 0x88, Correlation: -0.4368164583406425
Candidate: 0x60, Correlation: -0.4346101675187186
Candidate: 0x90, Correlation: -0.43458499512033566
Candidate: 0x46, Correlation: -0.41832803487031994
Candidate: 0xc1, Correlation: -0.41693169906578026
Candidate: 0x4e, Correlation: -0.41552160464016064
Candidate: 0xa2, Correlation: -0.40975896278689766
Candidate: 0x3d, Correlation: -0.407270111071119
