Candidate: 0x25, Correlation: -0.6592382002826018
Candidate: 0xa5, Correlation: -0.5996033962054181
Candidate: 0x48, Correlation: -0.5846873196030236
Candidate: 0xb8, Correlation: -0.561178170036645
Candidate: 0xc8, Correlation: -0.5519691010513532
Candidate: 0x38, Correlation: -0.5459237979199263
Candidate: 0x90, Correlation: -0.5409636473894807
Candidate: 0x70, Correlation: -0.5376916189518667
Candidate: 0xf5, Correlation: -0.5330039508509922
Candidate: 0x80, Correlation: -0.5306025213574455
Candidate: 0x15, Correlation: -0.5269879864222914
Candidate: 0x5, Correlation: -0.5249804168680402
Candidate: 0xd5, Correlation: -0.5241627301651807
Candidate: 0xb5, Correlation: -0.5232703319115625
Candidate: 0x35, Correlation: -0.5210227423426205
Candidate: 0xc5, Correlation: -0.5205379911237011
Candidate: 0x95, Correlation: -0.512038479875839
Candidate: 0x85, Correlation: -0.5119170186074694
Candidate: 0x55, Correlation: -0.5063647147375523
Candidate: 0x75, Correlation: -0.5060891365000227
Candidate: 0xe5, Correlation: -0.5054447722693612
Candidate: 0x45, Correlation: -0.5039083055073285
Candidate: 0x65, Correlation: -0.4763329316725603
Candidate: 0x58, Correlation: -0.46429363129828305
Candidate: 0xb0, Correlation: -0.4624009999087267
Candidate: 0xa8, Correlation: -0.45874665452738533
Candidate: 0x50, Correlation: -0.4569759675828072
Candidate: 0x88, Correlation: -0.4433195079845217
Candidate: 0x78, Correlation: -0.4396439328975271
Candidate: 0x30, Correlation: -0.43156730247661557
Candidate: 0x98, Correlation: -0.41623174284215886
Candidate: 0x68, Correlation: -0.4154557206616394
Candidate: 0xd0, Correlation: -0.40810111487544665
Candidate: 0x28, Correlation: -0.4058217955470459
Candidate: 0x21, Correlation: -0.39797613767232987
Candidate: 0xd8, Correlation: -0.3936088460677801
Candidate: 0x1d, Correlation: -0.39000629590326025
Candidate: 0x27, Correlation: -0.3856415065474407
Candidate: 0xf0, Correlation: -0.38003707055651403
Candidate: 0x6a, Correlation: -0.3779644184411088
Candidate: 0x6e, Correlation: -0.3777761105405296
Candidate: 0x10, Correlation: -0.3774766314935016
Candidate: 0x29, Correlation: -0.3768641671305909
Candidate: 0x19, Correlation: -0.3729371717715345
Candidate: 0x2d, Correlation: -0.36868763350489214
Candidate: 0x2b, Correlation: -0.36648358274036336
Candidate: 0x7c, Correlation: -0.36598486424070475
Candidate: 0x11, Correlation: -0.35855334941850453
Candidate: 0x2f, Correlation: -0.3548882670237006
Candidate: 0x31, Correlation: -0.3547819260230947
Candidate: 0xfe, Correlation: -0.35373785175221
Candidate: 0xa7, Correlation: -0.3531983258930293
Candidate: 0x8d, Correlation: -0.3484985409695373
Candidate: 0x6d, Correlation: -0.3480390413818625
Candidate: 0x7e, Correlation: -0.3401448339125298
Candidate: 0x8c, Correlation: -0.3399636736921955
Candidate: 0x4d, Correlation: -0.33994564557507684
Candidate: 0xde, Correlation: -0.33978865724330853
Candidate: 0xa4, Correlation: -0.33912492440574976
Candidate: 0x5e, Correlation: -0.3388578175769173
Candidate: 0x89, Correlation: -0.33839292418527883
Candidate: 0xbe, Correlation: -0.33824668786211226
Candidate: 0x49, Correlation: -0.3365123004830435
Candidate: 0x9d, Correlation: -0.33615625990215153
Candidate: 0xab, Correlation: -0.3345861993131898
Candidate: 0x84, Correlation: -0.3338281016320403
Candidate: 0x39, Correlation: -0.33004194249163116
Candidate: 0x1e, Correlation: -0.32923546703112266
Candidate: 0x3e, Correlation: -0.3288880235471781
Candidate: 0x9e, Correlation: -0.32801947498057704
Candidate: 0xa3, Correlation: -0.3273442359028501
Candidate: 0xe, Correlation: -0.3269181576066682
Candidate: 0x4e, Correlation: -0.3261457585473376
Candidate: 0x8, Correlation: -0.32538438303286776
Candidate: 0xee, Correlation: -0.3241047142457606
Candidate: 0xce, Correlation: -0.3237622383560605
Candidate: 0xa2, Correlation: -0.3231390703621066
Candidate: 0x40, Correlation: -0.32059653766402874
Candidate: 0xa6, Correlation: -0.32058578175415303
Candidate: 0xc0, Correlation: -0.32027089452859087
Candidate: 0xaf, Correlation: -0.3198547814599568
Candidate: 0x74, Correlation: -0.31955984781499935
Candidate: 0x56, Correlation: -0.3190927718378612
Candidate: 0x47, Correlation: -0.31774198819220933
Candidate: 0x76, Correlation: -0.31753114156497086
Candidate: 0xe6, Correlation: -0.3146541811223554
Candidate: 0x8e, Correlation: -0.3145721036168938
Candidate: 0x7d, Correlation: -0.31260709521978763
Candidate: 0x4a, Correlation: -0.3125089573809811
Candidate: 0xad, Correlation: -0.31195374480976684
Candidate: 0x17, Correlation: -0.3116129813505185
Candidate: 0x97, Correlation: -0.3100037341286582
Candidate: 0x1f, Correlation: -0.3096846384699797
Candidate: 0x69, Correlation: -0.3095577603263889
Candidate: 0x66, Correlation: -0.30668590442348104
Candidate: 0x9, Correlation: -0.30650947419573654
Candidate: 0xe8, Correlation: -0.30365197396868165
Candidate: 0xae, Correlation: -0.30357195855450364
Candidate: 0x6f, Correlation: -0.3024146013543948
Candidate: 0x57, Correlation: -0.30111162887407095
Candidate: 0x1b, Correlation: -0.2988345582305143
Candidate: 0x18, Correlation: -0.29781406629511425
Candidate: 0x2e, Correlation: -0.297244299419437
Candidate: 0x46, Correlation: -0.29552285618058927
Candidate: 0xa0, Correlation: -0.2952064690565979
Candidate: 0x26, Correlation: -0.2947859824945239
Candidate: 0xfd, Correlation: -0.29421123274554767
Candidate: 0xf8, Correlation: -0.2940804967866138
Candidate: 0x0, Correlation: -0.2939286586218682
Candidate: 0x7f, Correlation: -0.2935361210989548
Candidate: 0xbd, Correlation: -0.2927623533334903
Candidate: 0x87, Correlation: -0.28835570018603907
Candidate: 0x64, Correlation: -0.28611222475888587
Candidate: 0x9b, Correlation: -0.2858947062718049
Candidate: 0x4f, Correlation: -0.2851607550826979
Candidate: 0x6c, Correlation: -0.2849230662501898
Candidate: 0xdd, Correlation: -0.28421500943932404
Candidate: 0x9f, Correlation: -0.28414975451133573
Candidate: 0x2a, Correlation: -0.2822702968305863
Candidate: 0x3d, Correlation: -0.2821662012245216
Candidate: 0xd, Correlation: -0.28205112395983367
Candidate: 0x41, Correlation: -0.28134209983587694
Candidate: 0x44, Correlation: -0.2810569806898671
Candidate: 0x79, Correlation: -0.28042311708016243
Candidate: 0x86, Correlation: -0.2794798882694315
Candidate: 0x8f, Correlation: -0.2773649313681214
Candidate: 0x67, Correlation: -0.2758173852963187
Candidate: 0x6b, Correlation: -0.2750441900814176
Candidate: 0x6, Correlation: -0.2748677482558792
Candidate: 0xc7, Correlation: -0.2748378616291555
Candidate: 0x4c, Correlation: -0.2746648349931346
Candidate: 0xcd, Correlation: -0.27448573472318616
Candidate: 0x82, Correlation: -0.2732700811350389
Candidate: 0xb4, Correlation: -0.2724091565110943
Candidate: 0xaa, Correlation: -0.2723134192779867
Candidate: 0xa1, Correlation: -0.2722365495856725
Candidate: 0xb1, Correlation: -0.27119668815601145
Candidate: 0xed, Correlation: -0.2695065659875448
Candidate: 0xc6, Correlation: -0.26902136312984515
Candidate: 0x5d, Correlation: -0.26643393408821026
Candidate: 0x23, Correlation: -0.26499216169418105
Candidate: 0xe7, Correlation: -0.2642743053992684
Candidate: 0x8b, Correlation: -0.2627604392755307
Candidate: 0x4b, Correlation: -0.2620571092125059
Candidate: 0x24, Correlation: -0.26176438924742
Candidate: 0xa9, Correlation: -0.2613766587768753
Candidate: 0x77, Correlation: -0.2613232734661145
Candidate: 0x51, Correlation: -0.26094611695023134
Candidate: 0x71, Correlation: -0.2601346724675207
Candidate: 0x1, Correlation: -0.25959365799331563
Candidate: 0xca, Correlation: -0.25661822478447993
Candidate: 0xb7, Correlation: -0.2556914694876984
Candidate: 0xea, Correlation: -0.2549316556455112
Candidate: 0x1a, Correlation: -0.2543794934587589
Candidate: 0x81, Correlation: -0.2542335052839341
Candidate: 0xd6, Correlation: -0.2491217428439178
Candidate: 0xc9, Correlation: -0.24903342428132877
Candidate: 0x62, Correlation: -0.24811605996071817
Candidate: 0x34, Correlation: -0.24754770931453432
Candidate: 0x8a, Correlation: -0.24749245275436285
Candidate: 0x37, Correlation: -0.24591943605345423
Candidate: 0x59, Correlation: -0.2433516487480963
Candidate: 0x96, Correlation: -0.24247496975250205
Candidate: 0xb9, Correlation: -0.2420488907187782
Candidate: 0xfc, Correlation: -0.24169142149382236
Candidate: 0xc4, Correlation: -0.24012785327367347
Candidate: 0x72, Correlation: -0.2400189364862573
Candidate: 0x94, Correlation: -0.23978623822286674
Candidate: 0x7a, Correlation: -0.23847910739246664
Candidate: 0x4, Correlation: -0.23772378209222064
Candidate: 0x32, Correlation: -0.23595117149752237
Candidate: 0xcf, Correlation: -0.23549482644540318
Candidate: 0x5c, Correlation: -0.2344149271480395
Candidate: 0xac, Correlation: -0.2336641602786536
Candidate: 0x91, Correlation: -0.23363222585213167
Candidate: 0xd7, Correlation: -0.23271084759759914
Candidate: 0xc, Correlation: -0.23215369112690423
Candidate: 0x60, Correlation: -0.2317561879137292
