Candidate: 0x28, Correlation: -0.8044579049628204
Candidate: 0xb8, Correlation: -0.6993856002918114
Candidate: 0x27, Correlation: -0.6866770726919986
Candidate: 0x26, Correlation: -0.6740377501166979
Candidate: 0xe8, Correlation: -0.655279508742533
Candidate: 0x2c, Correlation: -0.6327067214207676
Candidate: 0x39, Correlation: -0.6173023582388046
Candidate: 0x48, Correlation: -0.6102247948242101
Candidate: 0x78, Correlation: -0.6036777651740737
Candidate: 0x31, Correlation: -0.5976516282160381
Candidate: 0xf9, Correlation: -0.5864195039099744
Candidate: 0x35, Correlation: -0.5860984194167025
Candidate: 0xc8, Correlation: -0.5770528052060084
Candidate: 0xbc, Correlation: -0.5766562817480109
Candidate: 0x19, Correlation: -0.5718369589139796
Candidate: 0x20, Correlation: -0.5700406198008544
Candidate: 0x2d, Correlation: -0.5682089794873713
Candidate: 0xf1, Correlation: -0.5671586502991297
Candidate: 0xf5, Correlation: -0.5604562561660636
Candidate: 0x11, Correlation: -0.5563135539298674
Candidate: 0x25, Correlation: -0.5549986946269926
Candidate: 0x98, Correlation: -0.5532287543391261
Candidate: 0x15, Correlation: -0.5450375329810923
Candidate: 0xed, Correlation: -0.5427100950021024
Candidate: 0xd9, Correlation: -0.5384591146345138
Candidate: 0xb0, Correlation: -0.5359965227062884
Candidate: 0xe7, Correlation: -0.5316708678987399
Candidate: 0xd, Correlation: -0.5308458956150457
Candidate: 0xe6, Correlation: -0.523515151946918
Candidate: 0xd1, Correlation: -0.5230545041991821
Candidate: 0x2b, Correlation: -0.5207698008925605
Candidate: 0xd5, Correlation: -0.5164908430199208
Candidate: 0x2a, Correlation: -0.5061569432749968
Candidate: 0xcd, Correlation: -0.5022399162813086
Candidate: 0x18, Correlation: -0.4989164575563307
Candidate: 0xa8, Correlation: -0.4988228378366749
Candidate: 0x47, Correlation: -0.49118134821127857
Candidate: 0xb6, Correlation: -0.48655508786622864
Candidate: 0x88, Correlation: -0.4822886136486529
Candidate: 0xec, Correlation: -0.48008610136062485
Candidate: 0x46, Correlation: -0.47701877068765053
Candidate: 0x7c, Correlation: -0.4751255157451212
Candidate: 0xb9, Correlation: -0.46733884561183947
Candidate: 0x8, Correlation: -0.4626199429658702
Candidate: 0xcc, Correlation: -0.4549595065382039
Candidate: 0x58, Correlation: -0.45321718611733663
Candidate: 0x38, Correlation: -0.44958620036750174
Candidate: 0x1f, Correlation: -0.449397436066895
Candidate: 0xb1, Correlation: -0.4486066171715416
Candidate: 0x4c, Correlation: -0.44334255349716145
Candidate: 0x79, Correlation: -0.4422848836546719
Candidate: 0x1e, Correlation: -0.44061627917791035
Candidate: 0x70, Correlation: -0.44020290222981723
Candidate: 0xb5, Correlation: -0.4361787742193119
Candidate: 0x9c, Correlation: -0.42713441614034786
Candidate: 0xb7, Correlation: -0.4261074774954434
Candidate: 0x71, Correlation: -0.42369130307846403
Candidate: 0xe0, Correlation: -0.4195944235974195
Candidate: 0xad, Correlation: -0.41887083301058303
Candidate: 0x99, Correlation: -0.4155770116864039
Candidate: 0x75, Correlation: -0.41501000359121365
Candidate: 0xc0, Correlation: -0.4105129546660184
Candidate: 0xb4, Correlation: -0.4105114798835271
Candidate: 0xe5, Correlation: -0.4001907032542467
Candidate: 0x91, Correlation: -0.39995725464910037
Candidate: 0x24, Correlation: -0.3988886799454798
Candidate: 0x6d, Correlation: -0.39764789431963216
Candidate: 0x29, Correlation: -0.3911881212686716
Candidate: 0x95, Correlation: -0.3900598278253612
Candidate: 0x90, Correlation: -0.38996893694030915
Candidate: 0x76, Correlation: -0.3894546600351758
Candidate: 0x59, Correlation: -0.38878608557050587
Candidate: 0xa7, Correlation: -0.3833122059054023
Candidate: 0x17, Correlation: -0.3743961077730983
Candidate: 0x8d, Correlation: -0.3740332497072521
Candidate: 0x51, Correlation: -0.3731545078311076
Candidate: 0xa6, Correlation: -0.37303437286249086
Candidate: 0x40, Correlation: -0.37273809114516326
Candidate: 0xc6, Correlation: -0.366971187616996
Candidate: 0x55, Correlation: -0.366814762809115
Candidate: 0xba, Correlation: -0.3659646860094218
Candidate: 0x16, Correlation: -0.36483719805437775
Candidate: 0xeb, Correlation: -0.3630642804392388
Candidate: 0x45, Correlation: -0.3612313720003792
Candidate: 0x8c, Correlation: -0.3545485663064015
Candidate: 0x68, Correlation: -0.3539701793861063
Candidate: 0xea, Correlation: -0.35267309218822046
Candidate: 0x4d, Correlation: -0.35014009901235993
Candidate: 0xf8, Correlation: -0.3479637384087955
Candidate: 0xd8, Correlation: -0.34444183271175344
Candidate: 0x96, Correlation: -0.34342264487069546
Candidate: 0x7, Correlation: -0.3393513770468024
Candidate: 0xac, Correlation: -0.3337030676839183
