Candidate: 0x59, Correlation: -0.3912798278360587
Candidate: 0x4b, Correlation: -0.3614375819503203
Candidate: 0x51, Correlation: -0.3608048122470831
Candidate: 0x57, Correlation: -0.3592458732140583
Candidate: 0x53, Correlation: -0.3504562100620818
Candidate: 0x4f, Correlation: -0.3429310984029725
Candidate: 0x5b, Correlation: -0.336812481889322
Candidate: 0xd9, Correlation: -0.3284241420262653
Candidate: 0x31, Correlation: -0.32327546196441403
Candidate: 0x4d, Correlation: -0.3155600571210034
Candidate: 0x96, Correlation: -0.31482018370920345
Candidate: 0x49, Correlation: -0.313471059773017
Candidate: 0xd3, Correlation: -0.31214188480466265
Candidate: 0x4a, Correlation: -0.3089215325875113
Candidate: 0xcb, Correlation: -0.30740125060026263
Candidate: 0x91, Correlation: -0.3027194603571356
Candidate: 0xca, Correlation: -0.30207325025410986
Candidate: 0x12, Correlation: -0.2963418043539899
Candidate: 0xb1, Correlation: -0.2923443940908702
Candidate: 0xd1, Correlation: -0.2917862119806767
Candidate: 0x41, Correlation: -0.2838298694752912
Candidate: 0x16, Correlation: -0.2821919346535632
Candidate: 0x71, Correlation: -0.28202682090438275
Candidate: 0x56, Correlation: -0.2799649648572006
Candidate: 0xcf, Correlation: -0.27705380077892083
Candidate: 0xa, Correlation: -0.27459641560467796
Candidate: 0x39, Correlation: -0.2728637898962133
Candidate: 0x3a, Correlation: -0.27092228100780613
Candidate: 0x9b, Correlation: -0.2680212954914068
Candidate: 0x37, Correlation: -0.2679882664504925
Candidate: 0x63, Correlation: -0.2665049676628818
Candidate: 0x4c, Correlation: -0.26635689638204973
Candidate: 0x3b, Correlation: -0.2654989560097221
Candidate: 0x43, Correlation: -0.265414925581528
Candidate: 0xd7, Correlation: -0.26514414525801255
Candidate: 0x58, Correlation: -0.26204710626780997
Candidate: 0x52, Correlation: -0.2606766865446789
Candidate: 0xe, Correlation: -0.25907427948917167
Candidate: 0x55, Correlation: -0.2583174975422886
Candidate: 0x8b, Correlation: -0.25814183328054674
Candidate: 0x5a, Correlation: -0.25609085470768916
Candidate: 0x89, Correlation: -0.25556314765008015
Candidate: 0x6b, Correlation: -0.2548621533845454
Candidate: 0xcd, Correlation: -0.2542530833858715
Candidate: 0x8f, Correlation: -0.2541423995587563
Candidate: 0x4e, Correlation: -0.25366064256109344
Candidate: 0x99, Correlation: -0.2526363302135258
Candidate: 0xd6, Correlation: -0.25262324294111554
